algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
tuned.EHCRegressor,1027_ESL,ok,4,200,0.8757528681370321,0.5602659671429294,10,43.940479040145874,,(0.348*(x_2+(x_3+(0.628*(x_0+x_1)))))
tuned.EHCRegressor,1028_SWD,ok,10,200,0.3427065224092968,0.6848683272051102,15,78.30193662643433,,sin(((-0.558**2)*((x_2+x_2)+((x_4+x_7)--0.42))))
tuned.EHCRegressor,1029_LEV,ok,4,200,0.7237438169810755,0.4781522948459642,15,61.76551795005798,,(0.362*(x_0+((0.892*(x_3+x_1))+(sin(x_2)+sin(sin(sin(x_1)))))))
tuned.EHCRegressor,1030_ERA,ok,4,200,0.13747435383230833,1.6845501998728638,13,75.94877648353577,,sin((sin(sin(x_1))-(x_0*log((0.512*x_0)))))
tuned.EHCRegressor,1089_USCrime,ok,13,47,0.6776543505425743,20.677582144834194,3,29.047873735427856,,(x_12*-0.954)
tuned.EHCRegressor,1096_FacultySalaries,ok,4,50,0.9169267574651769,0.9890199447590853,28,23.315016984939575,,((x_1+(x_1*sin(sqrt(((1.081**3)*x_3)))))-(x_2-(log((sqrt(x_2)--0.381))**3)))
tuned.EHCRegressor,1191_BNG_pbc,ok,18,200,0.039653850765517085,912.7962536101013,35,81.32475399971008,,sin(sin((x_10+((x_0*sqrt(cos(cos(sqrt(sin((sin(exp((sin(sqrt((exp(((sin((x_5**3))**3)**3))**3)))**2)))**3)))))))**3))))
tuned.EHCRegressor,1193_BNG_lowbwt,ok,9,200,0.5664843780164297,443.7114301615255,13,66.183513879776,,((-0.791*x_0)-((x_7-x_5)*-0.035))
tuned.EHCRegressor,1196_BNG_pharynx,ok,10,200,0.2995771863996234,347.19683363175216,3,71.97279572486877,,(0.658*x_9)
tuned.EHCRegressor,1199_BNG_echoMonths,ok,9,200,0.5018302584709429,10.839229096103288,5,69.04316258430481,,(-0.403*(x_8+x_0))
tuned.EHCRegressor,1201_BNG_breastTumor,ok,9,200,0.029359521405929567,11.720338255607679,16,98.76428031921387,,(-0.14/(x_4*sqrt((x_3-cos((x_8**3))))))
tuned.EHCRegressor,1203_BNG_pwLinear,ok,10,200,0.39117649978621083,3.4107852516774466,33,77.5882077217102,,((x_2*0.165)+(-0.468*(x_0+cos(exp((x_4*sqrt((sin(exp(((sin((x_7*(sin(x_4)-x_0)))-x_0)**2)))**3))))))))
tuned.EHCRegressor,1595_poker,ok,10,200,-1.570248756389475,1.9830483093651288,37,82.0532009601593,,((sin((x_2*x_4))*sqrt(((x_7*(sin(log(sqrt(-0.551)))*((x_8+x_6)**2)))*((cos(sqrt(((0.614**3)/x_1)))**2)+(0.504**3)))))**3)
tuned.EHCRegressor,192_vineyard,ok,2,52,0.5272501697974294,3.395676680560931,12,26.032418489456177,,(x_0*(sqrt(1.02)*(sqrt(cos(x_1))*sqrt(x_1))))
tuned.EHCRegressor,197_cpu_act,ok,21,200,0.526327604532856,4.357697366072798,37,82.4185209274292,,(x_20-sin((x_20/exp((x_5*cos(sqrt((x_20-(x_20-(((x_20/-0.691)-sqrt(exp(x_4)))**3))))))))))
tuned.EHCRegressor,201_pol,ok,48,200,0.589179362793032,29.372152425973706,37,104.01705574989319,,(exp(((cos((exp(x_5)*x_6))**3)-sqrt(x_4)))-cos((exp(-0.233)-sqrt(log((-0.24-((sqrt(x_4)**3)+x_12)))))))
tuned.EHCRegressor,210_cloud,ok,5,108,0.942369909106302,0.2947828497349098,6,38.33634376525879,,(cos(1.058)*(x_2+x_3))
tuned.EHCRegressor,215_2dplanes,ok,10,200,0.6196158398203437,2.665935663285989,25,85.6059079170227,,((x_4/exp(sqrt(1.833)))+sin((sin((x_0*sqrt((-0.524/0.529))))/cos(x_4))))
tuned.EHCRegressor,218_house_8L,ok,8,200,-582.9605972507529,850938.657934025,23,65.35898804664612,,((sin(((0.821**3)*x_1))+(exp(x_6)*(0.423**3)))-(sin(x_2)/(x_0+-1.684)))
tuned.EHCRegressor,225_puma8NH,ok,8,200,0.590508502735716,3.6029776304041485,17,56.04966998100281,,sin((((x_1*exp(0.201))+x_2)-((cos(x_2)*sin(log(0.399)))**3)))
tuned.EHCRegressor,227_cpu_small,ok,12,200,-0.004738400385582153,6.346649704486454,3,66.06495022773743,,(x_9*x_2)
tuned.EHCRegressor,228_elusage,ok,2,55,0.7643155269335531,10.815162807601732,9,27.29448366165161,,(-0.258-(x_0*sqrt(x_1)))
tuned.EHCRegressor,229_pwLinear,ok,10,200,0.632529869749056,2.5166633610802887,51,91.76541209220886,,(sin((sin(sin(x_4))**3))-((x_0-(0.348**3))*sin(sqrt((sqrt(sin(((((cos(x_2)/-0.263)/(x_0-0.082))--0.817)/0.435)))-sqrt(exp(x_1)))))))
tuned.EHCRegressor,230_machine_cpu,ok,6,200,0.5552568238290624,70.98842612374844,10,46.05237030982971,,((0.849*(x_2*sqrt(x_3)))-0.019)
tuned.EHCRegressor,294_satellite_image,ok,36,200,0.7709312075326372,0.5221910479442832,28,81.80692386627197,,(((x_22*log((0.553+sin((sin(sin(sin(x_9)))**3)))))-0.26)*sqrt(exp(sin(sin(((x_32+log(x_30))**3))))))
tuned.EHCRegressor,344_mv,ok,10,200,0.9546368734456021,2.3017116571929868,14,68.03967189788818,,(-0.262+(x_5/exp((((x_7**3)*-0.411)**3))))
tuned.EHCRegressor,4544_GeographicalOriginalofMusic,ok,117,200,0.27981074103145853,0.798617979746164,7,126.60609698295593,,(x_101*cos(cos((x_68+x_63))))
tuned.EHCRegressor,485_analcatdata_vehicle,ok,4,48,0.7214072882260354,150.14388543231914,32,28.55382251739502,,(sin(sin(sin((x_0+x_1))))-log((exp(x_0)*(x_2-log(cos(((sqrt(log((x_3**2)))*cos(sqrt(x_0)))**2)))))))
tuned.EHCRegressor,503_wind,ok,14,200,0.7316788923041604,3.0659108124677386,11,57.911617279052734,,((0.815+-0.313)*(x_12+(x_11/1.344)))
tuned.EHCRegressor,505_tecator,ok,124,200,0.9734953558416691,2.0542501958224397,20,113.8746907711029,,((x_108*-0.065)+((x_36*(exp((-0.179**3))*(-0.258**3)))-x_122))
tuned.EHCRegressor,519_vinnie,ok,2,200,0.7015004029391847,1.527479050745429,10,78.14520192146301,,((x_1*sqrt(sin(x_0)))+(0.276**2))
tuned.EHCRegressor,522_pm10,ok,7,200,-0.274772902524856,0.9054673713481362,32,75.65191912651062,,sin((x_0+(sqrt(x_3)+(sqrt(x_6)/log((0.347+sin(((0.362-sqrt(0.041))*(x_1+sin(((x_0+x_2)**3)))))))))))
tuned.EHCRegressor,523_analcatdata_neavote,ok,2,100,0.9511036409866622,0.8191070014579384,10,35.737414598464966,,(log(x_0)+cos((0.048-exp(x_0))))
tuned.EHCRegressor,527_analcatdata_election2000,ok,14,67,0.973189813252647,18495.33754114821,6,26.933278799057007,,((sin(x_2)*0.069)+x_10)
tuned.EHCRegressor,529_pollen,ok,4,200,0.6284629167212513,1.68286093361928,35,65.42738628387451,,(((0.014-x_0)/0.648)-(x_3-(x_1/((log(exp(exp((log(-1.019)**2))))/cos(1.117))/0.742))))
tuned.EHCRegressor,537_houses,ok,8,200,0.5247413894434763,71286.29737057154,3,52.77588629722595,,(x_0*0.894)
tuned.EHCRegressor,542_pollution,ok,15,60,0.2855539688766444,51.63109275414906,30,29.916133403778076,,(x_8*cos(sin((exp(exp(cos(cos(sqrt(cos(cos((cos((exp((((-0.585/log(x_5))**3)**2))**2))**3))))))))**3))))
tuned.EHCRegressor,547_no2,ok,7,200,0.4047409876087127,0.6147693674176421,8,72.40053105354309,,((sin(sin(x_0))+(-0.422*x_2))+-0.049)
