dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
1028_SWD,MRGPRegressor,ok,10.0,-1.523108136863959,1.169843516644432,395.0,131.0,3009.7,,"div(cube(div(X5, cos(X9))), div(mul(mul(sub(log(add(cos(X5), cube(sub(X9, X10)))), mul(log(log(X8)), mul(div(X7, X5), sin(X2)))), mul(mul(add(X6, quart(X3)), mul(quart(X5), add(X8, X4))), div(quart(cos(X7)), square(div(quart(cos(div(sub(div(X2, div(X5, X10)), cos(div(sqrt(X7), cube(X3)))), sqrt(X9)))), X5))))), log(quart(cube(sin(mul(X2, X7)))))), add(X5, sqrt(div(div(add(mul(mul(div(X3, cube(square(sin(X9)))), X7), X2), mul(X5, cos(div(X10, X3)))), mul(log(exp(mul(X3, sqrt(mul(X8, mul(X3, square(mul(exp(add(X10, X4)), mul(X9, X5))))))))), add(X5, sub(mul(X8, X1), cos(X4))))), div(div(quart(X10), X8), square(div(quart(cos(X7)), X3))))))))"
1030_ERA,MRGPRegressor,ok,4.0,0.1946012707520014,1.6607249647177724,272.0,90.0,3022.8,,"sub(cos(div(div(mul(X1, X2), quart(sin(X3))), div(sin(div(X2, quart(quart(sin(div(X2, X1)))))), add(cos(X2), log(X4))))), div(sqrt(sin(sin(sin(X3)))), mul(div(log(exp(square(exp(X1)))), mul(cube(sin(div(X2, X1))), mul(cos(sub(X2, X3)), mul(cube(X4), square(X3))))), div(div(mul(X2, X2), mul(quart(quart(sin(div(X2, quart(log(cos(square(sin(sqrt(div(X1, X3))))))))))), mul(log(mul(exp(X2), X3)), exp(X3)))), div(square(cube(X2)), add(X2, log(X4)))))))"
1089_USCrime,MRGPRegressor,ok,13.0,0.0029532706026633,35.32779703750456,104.0,34.0,3022.6,,"div(sub(mul(mul(X13, X12), cube(X4)), mul(X13, sqrt(X10))), div(mul(div(div(X4, X7), exp(X8)), log(div(sub(X12, X1), square(div(cube(X11), cube(X13)))))), cos(cube(X6))))"
1096_FacultySalaries,MRGPRegressor,ok,4.0,-1.196728289193902,8.221714483061344,110.0,36.0,3023.6,,"sub(cos(div(div(cube(cube(X1)), quart(X2)), div(square(cube(log(sin(X2)))), X3))), div(div(log(log(add(X3, mul(exp(quart(sin(X3))), X2)))), exp(X4)), div(div(X4, X2), exp(X3))))"
1029_LEV,MRGPRegressor,ok,4.0,0.3922151862507705,0.7185916627413272,416.0,138.0,3160.0,,"div(log(exp(square(exp(add(div(X2, X2), sin(sub(div(exp(sin(X4)), div(cos(X2), square(mul(X2, square(cos(X4)))))), div(cube(sqrt(X1)), cos(log(X3)))))))))), mul(cube(sub(cos(cube(sub(log(log(quart(div(cube(X1), X2)))), div(X3, div(div(add(X3, X2), square(X1)), div(sqrt(X4), X4)))))), add(div(X3, div(div(sin(div(log(exp(square(exp(X1)))), mul(X4, mul(cos(sub(div(sqrt(X4), quart(X1)), X3)), mul(cube(mul(div(cos(div(square(log(X3)), X4)), div(div(quart(div(square(sub(X4, X3)), X2)), cos(X2)), exp(square(X1)))), X1)), square(X3)))))), square(X1)), div(sqrt(X4), X4))), X2))), mul(cos(sub(X2, div(mul(quart(X1), sub(add(X2, log(X3)), X1)), mul(X2, X1)))), mul(cube(mul(X4, X1)), square(X3)))))"
1027_ESL,MRGPRegressor,ok,4.0,-0.0754833896310755,1.6194007216487258,449.0,149.0,3173.3,,"div(mul(log(sin(div(X2, X3))), mul(log(X4), log(log(log(div(cube(mul(sub(X4, X1), square(exp(X3)))), mul(log(sub(cos(sub(square(div(X3, X4)), cube(exp(add(square(X3), exp(X4)))))), X1)), log(cos(exp(X2)))))))))), square(exp(div(sqrt(exp(sin(sqrt(X2)))), square(cube(add(sqrt(X4), mul(quart(cube(mul(sqrt(sin(cos(div(X2, X3)))), cos(mul(mul(div(add(sqrt(X1), mul(X4, X1)), div(div(exp(X3), X2), X3)), mul(div(X1, sin(square(mul(div(X1, mul(cube(sqrt(X1)), div(quart(X4), X3))), mul(sin(X2), cube(cos(exp(X2)))))))), X2)), log(log(mul(mul(exp(mul(mul(X2, X4), X1)), sub(cube(square(X3)), quart(X3))), exp(mul(log(div(cube(mul(sub(X4, X3), square(exp(X3)))), mul(sin(X1), log(cos(exp(X2)))))), log(square(div(square(X3), X4))))))))))))), cos(X1)))))))))"
1191_BNG_pbc,MRGPRegressor,ok,18.0,-1.780253089776735,1747.5924677990356,425.0,141.0,3371.6,,"div(mul(cos(sin(mul(mul(X14, X9), quart(X11)))), cube(div(cos(quart(X15)), cos(cube(X9))))), sub(mul(mul(sub(log(X7), X2), cube(div(X8, X17))), log(div(mul(sqrt(X9), X15), mul(sub(log(X7), cos(X5)), cube(mul(mul(sub(log(X7), cos(X5)), cube(div(X8, X17))), log(X1))))))), mul(mul(add(div(X3, X15), cos(div(log(sub(X17, X11)), cos(sub(log(sin(log(sin(mul(X12, X13))))), sub(div(sqrt(square(exp(X13))), sin(div(mul(X17, X13), log(X17)))), add(sub(square(div(X3, X1)), div(sin(mul(log(div(add(X18, log(quart(X9))), sin(add(quart(X18), add(sub(add(quart(mul(X5, X6)), X16), X1), X9))))), sin(cube(mul(log(sin(log(sin(mul(X12, X13))))), exp(sqrt(X9))))))), log(X11))), quart(sin(sin(X5)))))))))), X8), quart(X12))))"
1193_BNG_lowbwt,MRGPRegressor,ok,9.0,-0.8625931910447153,1077.9131568744947,437.0,145.0,3498.4,,"div(cos(add(add(quart(X5), log(X8)), div(mul(sub(quart(sin(cube(sin(X3)))), mul(log(sqrt(sqrt(div(cos(sqrt(cube(X9))), div(quart(X2), log(cube(X7))))))), add(div(mul(X2, div(X7, sub(X3, X1))), div(X7, sub(X2, X1))), quart(square(mul(X1, log(X2))))))), mul(sqrt(X2), sub(X5, X1))), cos(square(sqrt(div(X9, X4))))))), div(mul(cos(div(X9, X8)), sqrt(cube(mul(quart(square(sin(X2))), log(sub(square(sqrt(div(mul(sub(quart(sin(cube(sin(X3)))), mul(log(sqrt(sqrt(div(cos(sqrt(cube(X9))), div(quart(X2), log(cube(quart(sin(cube(sin(X3))))))))))), add(div(mul(X2, div(X7, sub(X2, X1))), sin(log(div(quart(square(sin(X2))), X1)))), quart(X2)))), mul(sqrt(X2), sub(X5, X1))), cos(square(sqrt(div(X9, X4))))))), quart(X9))))))), cos(mul(X2, log(X4)))))"
1196_BNG_pharynx,MRGPRegressor,ok,10.0,-3.0399518305845525,681.1335804426471,422.0,140.0,3188.3,,"mul(div(quart(cos(mul(div(mul(X10, exp(X9)), mul(div(mul(div(div(X7, square(quart(div(cube(X1), mul(square(div(sub(div(X9, X8), cube(X7)), exp(quart(sin(mul(X10, X8)))))), X8))))), X10), square(div(sub(div(add(cube(X9), X6), X8), cube(X7)), X8))), X3), exp(square(X7)))), X5))), cube(square(sub(square(X8), add(X1, X2))))), square(div(sub(mul(X7, cos(div(sin(cos(mul(X10, X8))), mul(div(cos(X1), exp(cos(div(add(exp(mul(quart(cos(X5)), sin(div(log(log(X5)), div(mul(div(sin(X1), X10), div(X9, X8)), mul(div(div(X9, X8), sin(mul(X10, X8))), square(div(sub(div(X9, X8), cube(X7)), exp(quart(X10)))))))))), sqrt(cube(X9))), quart(div(log(X1), X10)))))), exp(square(X7)))))), add(log(X5), sin(square(X4)))), X9)))"
1199_BNG_echoMonths,MRGPRegressor,ok,9.0,-0.8761333279270551,19.38402944241034,449.0,149.0,3418.8,,"sub(log(add(cos(cube(cube(X7))), mul(mul(sin(X4), cube(cube(sin(X2)))), mul(X1, sin(X3))))), mul(mul(add(div(sqrt(X7), quart(square(div(sub(X1, X9), cube(X5))))), sqrt(log(sub(X2, X1)))), log(square(log(X9)))), log(sub(log(add(X8, mul(mul(sin(X4), X8), mul(div(X6, X1), sin(quart(mul(div(log(div(X9, X7)), sin(X1)), square(sin(mul(X5, X8)))))))))), mul(mul(add(div(sqrt(X6), quart(X6)), sin(quart(X3))), log(square(mul(add(div(sqrt(X6), quart(mul(mul(add(div(sqrt(X3), quart(X6)), X9), log(square(log(X8)))), log(quart(cube(sin(X5))))))), sin(quart(sub(mul(log(exp(mul(X8, X9))), add(sqrt(X6), sub(X9, cos(X2)))), mul(exp(mul(cos(X1), cos(X8))), quart(exp(cos(X6)))))))), log(cube(sub(X2, div(X7, sub(X5, X2))))))))), log(quart(cube(sin(X8)))))))))"
