algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
XGBRegressor,1027_ESL,ok,0.761962,0.775487,,0.12,,
XGBRegressor,1028_SWD,ok,0.392792,0.658258,,0.1,,
XGBRegressor,1029_LEV,ok,0.64114,0.54497,,0.08,,
XGBRegressor,1030_ERA,ok,-0.039513,1.849324,,0.07,,
XGBRegressor,1089_USCrime,ok,0.535457,24.822855,,0.1,,
XGBRegressor,1096_FacultySalaries,ok,0.805681,1.512627,,0.11,,
XGBRegressor,1191_BNG_pbc,ok,-0.039127,949.498324,,0.16,,
XGBRegressor,1193_BNG_lowbwt,ok,0.583667,434.829257,,0.07,,
XGBRegressor,1196_BNG_pharynx,ok,0.16049,380.109357,,0.07,,
XGBRegressor,1199_BNG_echoMonths,ok,0.476242,11.114124,,0.08,,
XGBRegressor,1201_BNG_breastTumor,ok,-0.162166,12.824636,,0.07,,
XGBRegressor,1203_BNG_pwLinear,ok,0.284428,3.697731,,0.07,,
XGBRegressor,1595_poker,ok,-0.356184,1.440473,,0.08,,
XGBRegressor,192_vineyard,ok,0.646754,2.935278,,0.05,,
XGBRegressor,197_cpu_act,ok,0.734085,3.26505,,0.12,,
XGBRegressor,201_pol,ok,0.773426,21.812948,,0.08,,
XGBRegressor,210_cloud,ok,0.901362,0.385656,,0.1,,
XGBRegressor,215_2dplanes,ok,0.916223,1.251123,,0.06,,
XGBRegressor,218_house_8L,ok,0.280527,29868.528719,,0.11,,
XGBRegressor,225_puma8NH,ok,0.579068,3.652961,,0.15,,
XGBRegressor,227_cpu_small,ok,0.651194,3.739471,,0.16,,
XGBRegressor,228_elusage,ok,0.681607,12.570405,,0.08,,
XGBRegressor,229_pwLinear,ok,0.822568,1.748762,,0.13,,
XGBRegressor,230_machine_cpu,ok,0.902053,33.314206,,0.06,,
XGBRegressor,294_satellite_image,ok,0.913342,0.321182,,0.17,,
XGBRegressor,344_mv,ok,0.983032,1.407726,,0.12,,
XGBRegressor,4544_GeographicalOriginalofMusic,ok,0.571489,0.616023,,0.85,,
XGBRegressor,485_analcatdata_vehicle,ok,0.881926,97.746003,,0.05,,
XGBRegressor,503_wind,ok,0.574753,3.859692,,0.11,,
XGBRegressor,505_tecator,ok,0.985338,1.527861,,0.36,,
XGBRegressor,519_vinnie,ok,0.759417,1.371311,,0.05,,
XGBRegressor,522_pm10,ok,0.187308,0.722968,,0.13,,
XGBRegressor,523_analcatdata_neavote,ok,0.950211,0.826552,,0.09,,
XGBRegressor,527_analcatdata_election2000,ok,0.569585,74106.414367,,0.06,,
XGBRegressor,529_pollen,ok,0.281122,2.340856,,0.25,,
XGBRegressor,537_houses,ok,0.54723,69579.2776,,0.16,,
XGBRegressor,542_pollution,ok,0.466401,44.620477,,0.09,,
XGBRegressor,547_no2,ok,0.613228,0.495549,,0.09,,
XGBRegressor,556_analcatdata_apnea2,ok,0.640016,1426.051186,,0.09,,
XGBRegressor,557_analcatdata_apnea1,ok,0.661104,1163.326703,,0.12,,
XGBRegressor,560_bodyfat,ok,0.955436,1.487372,,0.07,,
XGBRegressor,561_cpu,ok,0.94569,19.46337,,0.11,,
XGBRegressor,562_cpu_small,ok,0.651194,3.739471,,0.11,,
XGBRegressor,564_fried,ok,0.795561,2.612008,,0.22,,
XGBRegressor,573_cpu_act,ok,0.734085,3.26505,,0.4,,
XGBRegressor,574_house_16H,ok,0.181959,31848.872997,,0.1,,
XGBRegressor,579_fri_c0_250_5,ok,0.737801,0.517199,,0.14,,
XGBRegressor,581_fri_c3_500_25,ok,0.702716,0.616244,,0.26,,
XGBRegressor,582_fri_c1_500_25,ok,0.6881,0.519443,,0.14,,
XGBRegressor,583_fri_c1_1000_50,ok,0.684498,0.556418,,0.36,,
XGBRegressor,584_fri_c4_500_25,ok,0.619591,0.575131,,0.17,,
XGBRegressor,586_fri_c3_1000_25,ok,0.629221,0.581076,,0.14,,
XGBRegressor,588_fri_c4_1000_100,ok,0.50656,0.606714,,0.63,,
XGBRegressor,589_fri_c2_1000_25,ok,0.610745,0.608312,,0.33,,
XGBRegressor,590_fri_c0_1000_50,ok,0.548884,0.668393,,0.32,,
XGBRegressor,592_fri_c4_1000_25,ok,0.65814,0.614555,,0.3,,
XGBRegressor,593_fri_c1_1000_10,ok,0.789231,0.412072,,0.18,,
XGBRegressor,595_fri_c0_1000_10,ok,0.668679,0.567985,,0.17,,
XGBRegressor,596_fri_c2_250_5,ok,0.841643,0.430696,,0.13,,
XGBRegressor,597_fri_c2_500_5,ok,0.881419,0.366751,,0.16,,
XGBRegressor,598_fri_c0_1000_25,ok,0.507836,0.670403,,0.16,,
XGBRegressor,599_fri_c2_1000_5,ok,0.865373,0.384122,,0.09,,
XGBRegressor,601_fri_c1_250_5,ok,0.870501,0.355482,,0.07,,
XGBRegressor,602_fri_c3_250_10,ok,0.814513,0.435472,,0.15,,
XGBRegressor,603_fri_c0_250_50,ok,0.608959,0.555391,,0.47,,
XGBRegressor,604_fri_c4_500_10,ok,0.763764,0.528779,,0.17,,
XGBRegressor,605_fri_c2_250_25,ok,0.737415,0.511724,,0.26,,
XGBRegressor,606_fri_c2_1000_10,ok,0.79961,0.446232,,0.18,,
XGBRegressor,607_fri_c4_1000_50,ok,0.768529,0.595209,,0.25,,
XGBRegressor,608_fri_c3_1000_10,ok,0.800486,0.427751,,0.42,,
XGBRegressor,609_fri_c0_1000_5,ok,0.76566,0.477787,,0.1,,
XGBRegressor,611_fri_c3_100_5,ok,0.572542,0.69196,,0.1,,
XGBRegressor,612_fri_c1_1000_5,ok,0.784022,0.470095,,0.08,,
XGBRegressor,613_fri_c3_250_5,ok,0.763624,0.405802,,0.13,,
XGBRegressor,615_fri_c4_250_10,ok,0.837539,0.351116,,0.17,,
XGBRegressor,616_fri_c4_500_50,ok,0.629619,0.629627,,0.48,,
XGBRegressor,617_fri_c3_500_5,ok,0.830996,0.343641,,0.12,,
XGBRegressor,618_fri_c3_1000_50,ok,0.758914,0.436696,,0.22,,
XGBRegressor,620_fri_c1_1000_25,ok,0.782657,0.497675,,0.14,,
XGBRegressor,621_fri_c0_100_10,ok,0.590175,0.657949,,0.09,,
XGBRegressor,622_fri_c2_1000_50,ok,0.731402,0.495003,,0.43,,
XGBRegressor,623_fri_c4_1000_10,ok,0.824288,0.33022,,0.18,,
XGBRegressor,624_fri_c0_100_5,ok,0.511314,0.672814,,0.07,,
XGBRegressor,626_fri_c2_500_50,ok,0.754,0.45428,,0.48,,
XGBRegressor,627_fri_c2_500_10,ok,0.776994,0.414865,,0.21,,
XGBRegressor,631_fri_c1_500_5,ok,0.732147,0.479753,,0.24,,
XGBRegressor,633_fri_c0_500_25,ok,0.679745,0.515247,,0.17,,
XGBRegressor,634_fri_c2_100_10,ok,0.759682,0.480331,,0.06,,
XGBRegressor,635_fri_c0_250_10,ok,0.649863,0.528156,,0.11,,
XGBRegressor,641_fri_c1_500_10,ok,0.825489,0.465166,,0.18,,
XGBRegressor,643_fri_c2_500_25,ok,0.72593,0.519293,,0.14,,
