algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
XGBRegressor,1027_ESL,ok,0.78273,0.740885,,0.06,,
XGBRegressor,1028_SWD,ok,0.383674,0.663182,,0.08,,
XGBRegressor,1029_LEV,ok,0.628796,0.554264,,0.07,,
XGBRegressor,1030_ERA,ok,-0.052687,1.861006,,0.04,,
XGBRegressor,1089_USCrime,ok,0.560129,24.154705,,0.06,,
XGBRegressor,1096_FacultySalaries,ok,0.827666,1.424493,,0.05,,
XGBRegressor,1191_BNG_pbc,ok,-0.090431,972.655562,,0.09,,
XGBRegressor,1193_BNG_lowbwt,ok,0.537495,458.306728,,0.09,,
XGBRegressor,1196_BNG_pharynx,ok,0.074454,399.11187,,0.08,,
XGBRegressor,1199_BNG_echoMonths,ok,0.467306,11.208529,,0.08,,
XGBRegressor,1201_BNG_breastTumor,ok,-0.255832,13.331427,,0.07,,
XGBRegressor,1203_BNG_pwLinear,ok,0.408865,3.360872,,0.06,,
XGBRegressor,1595_poker,ok,-0.524248,1.527121,,0.06,,
XGBRegressor,192_vineyard,ok,0.670479,2.834992,,0.05,,
XGBRegressor,197_cpu_act,ok,0.751596,3.155712,,0.11,,
XGBRegressor,201_pol,ok,0.755619,22.653935,,0.08,,
XGBRegressor,210_cloud,ok,0.894143,0.399519,,0.05,,
XGBRegressor,215_2dplanes,ok,0.910622,1.292274,,0.05,,
XGBRegressor,218_house_8L,ok,0.218841,31122.622891,,0.1,,
XGBRegressor,225_puma8NH,ok,0.559233,3.738036,,0.14,,
XGBRegressor,227_cpu_small,ok,0.694043,3.502256,,0.09,,
XGBRegressor,228_elusage,ok,0.645603,13.262113,,0.05,,
XGBRegressor,229_pwLinear,ok,0.833042,1.69636,,0.06,,
XGBRegressor,230_machine_cpu,ok,0.86518,39.085012,,0.07,,
XGBRegressor,294_satellite_image,ok,0.925754,0.297292,,0.1,,
XGBRegressor,344_mv,ok,0.982285,1.438348,,0.07,,
XGBRegressor,4544_GeographicalOriginalofMusic,ok,0.622159,0.578456,,0.65,,
XGBRegressor,485_analcatdata_vehicle,ok,0.931819,74.276979,,0.06,,
XGBRegressor,503_wind,ok,0.587991,3.79914,,0.08,,
XGBRegressor,505_tecator,ok,0.983627,1.614578,,0.4,,
XGBRegressor,519_vinnie,ok,0.742358,1.419095,,0.05,,
XGBRegressor,522_pm10,ok,0.081706,0.768506,,0.07,,
XGBRegressor,523_analcatdata_neavote,ok,0.951028,0.819739,,0.13,,
XGBRegressor,527_analcatdata_election2000,ok,0.693571,62528.439713,,0.05,,
XGBRegressor,529_pollen,ok,0.225612,2.429553,,0.07,,
XGBRegressor,537_houses,ok,0.552665,69160.396853,,0.08,,
XGBRegressor,542_pollution,ok,0.478662,44.104848,,0.06,,
XGBRegressor,547_no2,ok,0.54463,0.537702,,0.07,,
XGBRegressor,556_analcatdata_apnea2,ok,0.626761,1452.067245,,0.06,,
XGBRegressor,557_analcatdata_apnea1,ok,0.586034,1285.732199,,0.05,,
XGBRegressor,560_bodyfat,ok,0.920152,1.990938,,0.08,,
XGBRegressor,561_cpu,ok,0.913076,24.623363,,0.07,,
XGBRegressor,562_cpu_small,ok,0.694043,3.502256,,0.08,,
XGBRegressor,564_fried,ok,0.820112,2.450156,,0.13,,
XGBRegressor,573_cpu_act,ok,0.751596,3.155712,,0.2,,
XGBRegressor,574_house_16H,ok,0.099292,33419.388678,,0.1,,
XGBRegressor,579_fri_c0_250_5,ok,0.673163,0.577441,,0.09,,
XGBRegressor,581_fri_c3_500_25,ok,0.720238,0.597807,,0.14,,
XGBRegressor,582_fri_c1_500_25,ok,0.795403,0.420707,,0.14,,
XGBRegressor,583_fri_c1_1000_50,ok,0.631496,0.601342,,0.22,,
XGBRegressor,584_fri_c4_500_25,ok,0.659083,0.544459,,0.14,,
XGBRegressor,586_fri_c3_1000_25,ok,0.581742,0.61716,,0.15,,
XGBRegressor,588_fri_c4_1000_100,ok,0.390214,0.674459,,0.78,,
XGBRegressor,589_fri_c2_1000_25,ok,0.689016,0.543724,,0.16,,
XGBRegressor,590_fri_c0_1000_50,ok,0.552388,0.665792,,0.23,,
XGBRegressor,591_fri_c1_100_10,ok,0.870912,0.358826,,0.06,,
XGBRegressor,592_fri_c4_1000_25,ok,0.639791,0.630832,,0.17,,
XGBRegressor,593_fri_c1_1000_10,ok,0.843955,0.354564,,0.11,,
XGBRegressor,594_fri_c2_100_5,ok,0.640708,0.61938,,0.08,,
XGBRegressor,595_fri_c0_1000_10,ok,0.663818,0.572136,,0.11,,
XGBRegressor,596_fri_c2_250_5,ok,0.865799,0.396488,,0.08,,
XGBRegressor,597_fri_c2_500_5,ok,0.856072,0.404051,,0.07,,
XGBRegressor,598_fri_c0_1000_25,ok,0.547362,0.642919,,0.14,,
XGBRegressor,599_fri_c2_1000_5,ok,0.836982,0.422689,,0.1,,
XGBRegressor,601_fri_c1_250_5,ok,0.861488,0.367646,,0.08,,
XGBRegressor,602_fri_c3_250_10,ok,0.831912,0.414546,,0.09,,
XGBRegressor,603_fri_c0_250_50,ok,0.569265,0.582899,,0.23,,
XGBRegressor,604_fri_c4_500_10,ok,0.770917,0.520712,,0.14,,
XGBRegressor,605_fri_c2_250_25,ok,0.645792,0.594333,,0.15,,
XGBRegressor,606_fri_c2_1000_10,ok,0.740381,0.507915,,0.34,,
XGBRegressor,607_fri_c4_1000_50,ok,0.759665,0.606499,,0.21,,
XGBRegressor,608_fri_c3_1000_10,ok,0.769536,0.459733,,0.09,,
XGBRegressor,609_fri_c0_1000_5,ok,0.75662,0.486915,,0.08,,
XGBRegressor,611_fri_c3_100_5,ok,0.534294,0.722255,,0.06,,
XGBRegressor,612_fri_c1_1000_5,ok,0.785739,0.468222,,0.09,,
XGBRegressor,613_fri_c3_250_5,ok,0.724996,0.437706,,0.07,,
XGBRegressor,615_fri_c4_250_10,ok,0.801674,0.387941,,0.09,,
XGBRegressor,616_fri_c4_500_50,ok,0.708389,0.558678,,0.25,,
XGBRegressor,617_fri_c3_500_5,ok,0.864324,0.307898,,0.1,,
XGBRegressor,618_fri_c3_1000_50,ok,0.72618,0.465399,,0.22,,
XGBRegressor,620_fri_c1_1000_25,ok,0.791036,0.487987,,0.16,,
XGBRegressor,621_fri_c0_100_10,ok,0.574527,0.670393,,0.06,,
XGBRegressor,622_fri_c2_1000_50,ok,0.74749,0.479949,,0.24,,
XGBRegressor,623_fri_c4_1000_10,ok,0.805395,0.347519,,0.09,,
XGBRegressor,624_fri_c0_100_5,ok,0.575393,0.627153,,0.06,,
XGBRegressor,626_fri_c2_500_50,ok,0.796153,0.413531,,0.92,,
XGBRegressor,627_fri_c2_500_10,ok,0.831129,0.361015,,0.09,,
XGBRegressor,628_fri_c3_1000_5,ok,0.778058,0.481211,,0.07,,
XGBRegressor,631_fri_c1_500_5,ok,0.770127,0.44444,,0.07,,
XGBRegressor,633_fri_c0_500_25,ok,0.654501,0.535169,,0.14,,
XGBRegressor,634_fri_c2_100_10,ok,0.739156,0.500424,,0.08,,
XGBRegressor,635_fri_c0_250_10,ok,0.610598,0.556983,,0.09,,
XGBRegressor,637_fri_c1_500_50,ok,0.662166,0.536625,,0.26,,
XGBRegressor,641_fri_c1_500_10,ok,0.830736,0.45812,,0.09,,
XGBRegressor,643_fri_c2_500_25,ok,0.724846,0.520319,,0.14,,
XGBRegressor,644_fri_c4_250_25,ok,0.72981,0.466968,,0.14,,
XGBRegressor,645_fri_c3_500_50,ok,0.655068,0.461559,,0.21,,
XGBRegressor,646_fri_c3_500_10,ok,0.828665,0.337479,,0.09,,
XGBRegressor,647_fri_c1_250_10,ok,0.589883,0.629398,,0.09,,
XGBRegressor,648_fri_c1_250_50,ok,0.756833,0.490556,,0.23,,
XGBRegressor,649_fri_c0_500_5,ok,0.797181,0.395769,,0.08,,
XGBRegressor,650_fri_c0_500_50,ok,0.548465,0.622189,,0.23,,
XGBRegressor,651_fri_c0_100_25,ok,0.518369,0.76818,,0.09,,
XGBRegressor,653_fri_c0_250_25,ok,0.752477,0.53573,,0.16,,
XGBRegressor,654_fri_c0_500_10,ok,0.735649,0.524026,,0.09,,
XGBRegressor,656_fri_c1_100_5,ok,0.681789,0.558095,,0.06,,
XGBRegressor,657_fri_c2_250_10,ok,0.787303,0.437783,,0.09,,
XGBRegressor,658_fri_c3_250_25,ok,0.663106,0.60921,,0.15,,
XGBRegressor,659_sleuth_ex1714,ok,0.288046,1702.427281,,0.06,,
XGBRegressor,663_rabe_266,ok,0.989125,5.147472,,0.05,,
XGBRegressor,665_sleuth_case2002,ok,-0.240693,9.513286,,0.07,,
XGBRegressor,666_rmftsa_ladata,ok,0.396075,2.193148,,0.13,,
XGBRegressor,678_visualizing_environmental,ok,0.226475,2.631843,,0.06,,
XGBRegressor,687_sleuth_ex1605,ok,0.508861,9.9168,,0.06,,
XGBRegressor,690_visualizing_galaxy,ok,0.957689,19.128496,,0.07,,
XGBRegressor,695_chatfield_4,ok,0.79121,18.567131,,0.09,,
XGBRegressor,706_sleuth_case1202,ok,0.541184,66.909391,,0.06,,
XGBRegressor,712_chscase_geyser1,ok,0.532318,8.7593,,0.08,,
XGBRegressor,_deprecated_195_auto_price,ok,0.92229,1761.665764,,0.08,,
XGBRegressor,_deprecated_207_autoPrice,ok,0.92229,1761.665764,,0.08,,
XGBRegressor,auto_insurance_losses,ok,0.631954,16.910233,,0.07,,
XGBRegressor,auto_insurance_price,ok,0.942419,1706.93651,,0.09,,
XGBRegressor,feynman_III_10_19,ok,0.912864,2.305161,,0.31,,
XGBRegressor,feynman_III_12_43,ok,0.980414,0.118982,,0.29,,
XGBRegressor,feynman_III_13_18,ok,0.675144,183.407444,,0.17,,
XGBRegressor,feynman_III_14_14,ok,0.671656,4.866666,,0.36,,
XGBRegressor,feynman_III_15_12,ok,0.181962,4.87571,,0.39,,
XGBRegressor,feynman_III_15_14,ok,-4.766204,0.023627,,0.26,,
XGBRegressor,feynman_III_15_27,ok,0.790169,1.449482,,0.18,,
XGBRegressor,feynman_III_17_37,ok,0.943919,1.045163,,0.28,,
XGBRegressor,feynman_III_19_51,ok,0.133661,1.023027,,0.35,,
XGBRegressor,feynman_III_21_20,ok,0.87607,4.050201,,0.2,,
XGBRegressor,feynman_III_4_32,ok,0.767696,2.813179,,0.3,,
XGBRegressor,feynman_III_4_33,ok,0.961342,0.962679,,0.38,,
XGBRegressor,feynman_III_7_38,ok,0.875614,14.582463,,0.36,,
XGBRegressor,feynman_III_8_54,ok,-0.093165,0.397703,,0.39,,
XGBRegressor,feynman_III_9_52,ok,0.297927,14.139195,,0.4,,
XGBRegressor,feynman_II_10_9,ok,0.844884,0.088098,,0.31,,
XGBRegressor,feynman_II_11_20,ok,-1.894333,7.778618,,0.35,,
XGBRegressor,feynman_II_11_27,ok,0.903288,0.189982,,0.37,,
XGBRegressor,feynman_II_11_28,ok,0.979333,0.048679,,0.33,,
XGBRegressor,feynman_II_11_3,ok,0.751718,0.074817,,0.34,,
XGBRegressor,feynman_II_13_17,ok,0.605164,0.021015,,0.34,,
XGBRegressor,feynman_II_13_23,ok,0.988475,0.134676,,0.32,,
XGBRegressor,feynman_II_13_34,ok,0.958471,0.410941,,0.26,,
XGBRegressor,feynman_II_15_4,ok,0.909741,1.793908,,0.34,,
XGBRegressor,feynman_II_15_5,ok,0.925573,1.545862,,0.37,,
XGBRegressor,feynman_II_21_32,ok,0.824664,0.019054,,0.34,,
XGBRegressor,feynman_II_24_17,ok,0.970572,0.142018,,0.28,,
XGBRegressor,feynman_II_27_16,ok,0.954671,20.54495,,0.19,,
XGBRegressor,feynman_II_27_18,ok,0.956015,3.860978,,0.31,,
XGBRegressor,feynman_II_2_42,ok,0.870409,2.866681,,0.25,,
XGBRegressor,feynman_II_34_11,ok,0.633141,3.339091,,0.36,,
XGBRegressor,feynman_II_34_2,ok,0.967604,1.726448,,0.15,,
XGBRegressor,feynman_II_34_29a,ok,0.92128,0.051729,,0.17,,
XGBRegressor,feynman_II_34_29b,ok,0.48906,150.560773,,0.28,,
XGBRegressor,feynman_II_34_2a,ok,0.912102,0.154005,,0.29,,
XGBRegressor,feynman_II_35_18,ok,0.780081,0.132005,,0.38,,
XGBRegressor,feynman_II_35_21,ok,0.696881,2.77116,,0.34,,
XGBRegressor,feynman_II_36_38,ok,0.831292,0.377001,,0.24,,
XGBRegressor,feynman_II_37_1,ok,0.919617,8.166496,,0.17,,
XGBRegressor,feynman_II_38_14,ok,0.971307,0.035505,,0.3,,
XGBRegressor,feynman_II_38_3,ok,0.76862,5.062669,,0.33,,
XGBRegressor,feynman_II_3_24,ok,0.947436,0.009283,,0.22,,
XGBRegressor,feynman_II_4_23,ok,-0.100846,0.025174,,0.34,,
XGBRegressor,feynman_II_6_11,ok,0.88969,0.007092,,0.32,,
XGBRegressor,feynman_II_6_15a,ok,0.72918,0.204966,,0.38,,
XGBRegressor,feynman_II_6_15b,ok,0.634526,0.021651,,0.35,,
XGBRegressor,feynman_II_8_31,ok,0.976402,1.824678,,0.34,,
XGBRegressor,feynman_II_8_7,ok,0.549449,0.093709,,0.37,,
XGBRegressor,feynman_I_10_7,ok,0.983102,0.15368,,0.15,,
XGBRegressor,feynman_I_11_19,ok,0.764261,4.039699,,0.34,,
XGBRegressor,feynman_I_12_1,ok,0.980952,0.712336,,0.31,,
XGBRegressor,feynman_I_12_11,ok,0.920234,6.066336,,0.36,,
XGBRegressor,feynman_I_12_2,ok,0.801715,0.078567,,0.35,,
XGBRegressor,feynman_I_12_4,ok,0.600337,0.011683,,0.28,,
XGBRegressor,feynman_I_12_5,ok,0.979372,0.65776,,0.27,,
XGBRegressor,feynman_I_13_12,ok,0.830742,4.447006,,0.32,,
XGBRegressor,feynman_I_13_4,ok,0.895418,8.833949,,0.18,,
XGBRegressor,feynman_I_14_3,ok,0.945384,4.36391,,0.39,,
XGBRegressor,feynman_I_14_4,ok,0.985692,1.506371,,0.3,,
XGBRegressor,feynman_I_15_10,ok,0.958499,0.39123,,0.21,,
XGBRegressor,feynman_I_15_3t,ok,0.989294,0.132627,,0.33,,
XGBRegressor,feynman_I_15_3x,ok,0.947954,0.396659,,0.38,,
XGBRegressor,feynman_I_16_6,ok,0.961048,0.248045,,0.29,,
XGBRegressor,feynman_I_18_12,ok,0.943641,1.744101,,0.17,,
XGBRegressor,feynman_I_18_14,ok,0.854811,10.404687,,0.29,,
XGBRegressor,feynman_I_18_4,ok,0.954033,0.191008,,0.28,,
XGBRegressor,feynman_I_24_6,ok,0.872524,5.328908,,0.38,,
XGBRegressor,feynman_I_25_13,ok,0.970146,0.144259,,0.15,,
XGBRegressor,feynman_I_26_2,ok,0.985043,0.066946,,0.28,,
XGBRegressor,feynman_I_27_6,ok,0.946134,0.104121,,0.31,,
XGBRegressor,feynman_I_29_16,ok,0.570326,1.219738,,0.35,,
XGBRegressor,feynman_I_29_4,ok,0.934588,0.276303,,0.19,,
XGBRegressor,feynman_I_30_3,ok,0.515663,1.869407,,0.19,,
XGBRegressor,feynman_I_30_5,ok,0.868817,0.045357,,0.38,,
XGBRegressor,feynman_I_32_17,ok,0.341109,3.38164,,0.39,,
XGBRegressor,feynman_I_32_5,ok,0.71448,0.142697,,0.2,,
XGBRegressor,feynman_I_34_1,ok,0.966974,0.359624,,0.18,,
XGBRegressor,feynman_I_34_14,ok,0.990611,0.14195,,0.23,,
XGBRegressor,feynman_I_34_27,ok,0.968623,0.163639,,0.38,,
XGBRegressor,feynman_I_34_8,ok,0.425842,6.234117,,0.35,,
XGBRegressor,feynman_I_37_4,ok,0.932723,0.734275,,0.25,,
XGBRegressor,feynman_I_38_12,ok,0.463697,1.458718,,0.4,,
XGBRegressor,feynman_I_39_1,ok,0.964915,1.168867,,0.3,,
XGBRegressor,feynman_I_39_11,ok,0.938899,0.623515,,0.32,,
XGBRegressor,feynman_I_39_22,ok,0.681628,4.49093,,0.12,,
XGBRegressor,feynman_I_40_1,ok,0.607019,0.366177,,0.13,,
XGBRegressor,feynman_I_41_16,ok,0.553705,1.596951,,0.4,,
XGBRegressor,feynman_I_43_16,ok,0.794688,3.22921,,0.19,,
XGBRegressor,feynman_I_43_31,ok,0.929507,5.552067,,0.19,,
XGBRegressor,feynman_I_43_43,ok,0.779891,1.054006,,0.3,,
XGBRegressor,feynman_I_44_4,ok,0.687161,11.451645,,0.38,,
XGBRegressor,feynman_I_47_23,ok,0.928743,0.192491,,0.28,,
XGBRegressor,feynman_I_48_2,ok,0.973876,13.916059,,0.14,,
XGBRegressor,feynman_I_50_26,ok,0.420259,1.628801,,0.22,,
XGBRegressor,feynman_I_6_2,ok,0.979328,0.005812,,0.34,,
XGBRegressor,feynman_I_6_2a,ok,0.99063,0.007042,,0.28,,
XGBRegressor,feynman_I_6_2b,ok,0.648719,0.030177,,0.34,,
XGBRegressor,feynman_I_8_14,ok,0.70299,0.527642,,0.33,,
XGBRegressor,feynman_I_9_18,ok,0.619293,0.067509,,0.23,,
XGBRegressor,feynman_test_1,ok,0.692089,5.28774,,0.2,,
XGBRegressor,feynman_test_10,ok,0.981701,0.064978,,0.28,,
XGBRegressor,feynman_test_11,ok,0.884569,0.422863,,0.23,,
XGBRegressor,feynman_test_12,ok,0.878396,4.695686,,0.38,,
XGBRegressor,feynman_test_13,ok,0.697425,0.007691,,0.37,,
XGBRegressor,feynman_test_14,ok,-0.6839,9.144123,,0.35,,
XGBRegressor,feynman_test_15,ok,0.962941,0.274372,,0.38,,
XGBRegressor,feynman_test_16,ok,0.824516,11.694851,,0.25,,
XGBRegressor,feynman_test_17,ok,0.816971,399.31357,,0.36,,
XGBRegressor,feynman_test_18,ok,0.659906,0.316078,,0.39,,
XGBRegressor,feynman_test_19,ok,0.773602,7.132541,,0.36,,
XGBRegressor,feynman_test_2,ok,-0.955641,2.001406,,0.38,,
XGBRegressor,feynman_test_20,ok,-0.906072,5.047848,,0.24,,
XGBRegressor,feynman_test_3,ok,0.885177,0.748369,,0.21,,
XGBRegressor,feynman_test_4,ok,0.958511,0.100152,,0.42,,
XGBRegressor,feynman_test_5,ok,0.884999,0.995512,,0.31,,
XGBRegressor,feynman_test_6,ok,0.257758,0.456358,,0.28,,
XGBRegressor,feynman_test_7,ok,0.962619,0.26119,,0.21,,
XGBRegressor,feynman_test_8,ok,0.888531,0.153807,,0.36,,
XGBRegressor,feynman_test_9,ok,0.633279,3736.143407,,0.33,,
XGBRegressor,first_principles_absorption,ok,0.984068,0.166549,,0.05,,
XGBRegressor,first_principles_bode,ok,-7.230251,3.485642,,0.05,,
XGBRegressor,first_principles_hubble,ok,0.121389,264.217854,,0.05,,
XGBRegressor,first_principles_ideal_gas,ok,0.756012,0.931455,,0.22,,
XGBRegressor,first_principles_kepler,ok,-0.56982,2283.8746,,0.06,,
XGBRegressor,first_principles_leavitt,ok,0.77597,0.371591,,0.06,,
XGBRegressor,first_principles_newton,ok,0.353291,7.131392,,0.15,,
XGBRegressor,first_principles_planck,ok,0.154562,126.567432,,0.05,,
XGBRegressor,first_principles_rydberg,ok,0.997188,0.093013,,0.05,,
XGBRegressor,first_principles_schechter,ok,0.75668,1.772548,,0.05,,
XGBRegressor,first_principles_supernovae_zg,ok,0.979273,0.042118,,0.06,,
XGBRegressor,first_principles_supernovae_zr,ok,0.972589,0.029916,,0.05,,
XGBRegressor,first_principles_tully_fisher,ok,0.592683,0.7135,,0.05,,
XGBRegressor,nikuradse_1,ok,0.985011,0.011721,,0.06,,
XGBRegressor,nikuradse_2,ok,0.942673,0.06167,,0.05,,
XGBRegressor,solar_flare,ok,-0.226561,1.411533,,0.08,,
XGBRegressor,strogatz_bacres1,ok,0.985532,0.203041,,0.29,,
XGBRegressor,strogatz_bacres2,ok,0.992651,0.179651,,0.33,,
XGBRegressor,strogatz_barmag1,ok,0.93976,0.031969,,0.31,,
XGBRegressor,strogatz_barmag2,ok,0.964463,0.048387,,0.27,,
XGBRegressor,strogatz_glider1,ok,0.92233,0.200242,,0.16,,
XGBRegressor,strogatz_glider2,ok,0.956259,0.158244,,0.28,,
XGBRegressor,strogatz_lv1,ok,0.001002,0.11835,,0.27,,
XGBRegressor,strogatz_lv2,ok,0.177893,0.067251,,0.3,,
XGBRegressor,strogatz_predprey1,ok,0.787657,0.369584,,0.23,,
XGBRegressor,strogatz_predprey2,ok,0.990167,0.169046,,0.31,,
XGBRegressor,strogatz_shearflow1,ok,0.967246,0.072199,,0.33,,
XGBRegressor,strogatz_shearflow2,ok,0.951696,0.035709,,0.3,,
XGBRegressor,strogatz_vdp1,ok,0.927178,0.220388,,0.32,,
XGBRegressor,strogatz_vdp2,ok,0.983813,0.010424,,0.37,,
