algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
RandomForestRegressor,1027_ESL,ok,0.836951,0.641816,,0.13,,
RandomForestRegressor,1028_SWD,ok,0.423117,0.64161,,0.15,,
RandomForestRegressor,1029_LEV,ok,0.727421,0.47496,,0.1,,
RandomForestRegressor,1030_ERA,ok,0.057168,1.761226,,0.09,,
RandomForestRegressor,1089_USCrime,ok,0.702487,19.865141,,0.11,,
RandomForestRegressor,1096_FacultySalaries,ok,0.809601,1.497294,,0.14,,
RandomForestRegressor,1191_BNG_pbc,ok,0.237217,813.505324,,0.21,,
RandomForestRegressor,1193_BNG_lowbwt,ok,0.634925,407.182591,,0.1,,
RandomForestRegressor,1196_BNG_pharynx,ok,0.253723,358.381526,,0.12,,
RandomForestRegressor,1199_BNG_echoMonths,ok,0.501143,10.846702,,0.12,,
RandomForestRegressor,1201_BNG_breastTumor,ok,0.028326,11.726579,,0.1,,
RandomForestRegressor,1203_BNG_pwLinear,ok,0.64119,2.61843,,0.1,,
RandomForestRegressor,1595_poker,ok,-0.283103,1.401123,,0.12,,
RandomForestRegressor,192_vineyard,ok,0.68154,2.787006,,0.08,,
RandomForestRegressor,197_cpu_act,ok,0.775171,3.00223,,0.18,,
RandomForestRegressor,201_pol,ok,0.860618,17.108537,,0.15,,
RandomForestRegressor,210_cloud,ok,0.870596,0.441724,,0.14,,
RandomForestRegressor,215_2dplanes,ok,0.926627,1.170861,,0.1,,
RandomForestRegressor,218_house_8L,ok,0.340825,28589.512449,,0.12,,
RandomForestRegressor,225_puma8NH,ok,0.57746,3.659932,,0.23,,
RandomForestRegressor,227_cpu_small,ok,0.731518,3.28077,,0.26,,
RandomForestRegressor,228_elusage,ok,0.816437,9.544666,,0.14,,
RandomForestRegressor,229_pwLinear,ok,0.828922,1.717162,,0.18,,
RandomForestRegressor,230_machine_cpu,ok,0.938477,26.402998,,0.1,,
RandomForestRegressor,294_satellite_image,ok,0.805211,0.481535,,0.35,,
RandomForestRegressor,344_mv,ok,0.978681,1.577921,,0.13,,
RandomForestRegressor,4544_GeographicalOriginalofMusic,ok,0.638876,0.565515,,1.16,,
RandomForestRegressor,485_analcatdata_vehicle,ok,0.852106,109.395279,,0.08,,
RandomForestRegressor,503_wind,ok,0.664957,3.425963,,0.15,,
RandomForestRegressor,505_tecator,ok,0.980657,1.754903,,1.09,,
RandomForestRegressor,519_vinnie,ok,0.763005,1.361048,,0.08,,
RandomForestRegressor,522_pm10,ok,0.218407,0.709001,,0.21,,
RandomForestRegressor,523_analcatdata_neavote,ok,0.948327,0.84204,,0.15,,
RandomForestRegressor,527_analcatdata_election2000,ok,0.721283,59633.980633,,0.12,,
RandomForestRegressor,529_pollen,ok,0.451259,2.045177,,0.22,,
RandomForestRegressor,537_houses,ok,0.550117,69357.102478,,0.21,,
RandomForestRegressor,542_pollution,ok,0.609052,38.193186,,0.11,,
RandomForestRegressor,547_no2,ok,0.600037,0.503929,,0.12,,
RandomForestRegressor,556_analcatdata_apnea2,ok,0.77834,1119.017071,,0.12,,
RandomForestRegressor,557_analcatdata_apnea1,ok,0.697484,1099.113428,,0.09,,
RandomForestRegressor,560_bodyfat,ok,0.94886,1.593329,,0.15,,
RandomForestRegressor,561_cpu,ok,0.988134,9.097526,,0.21,,
RandomForestRegressor,562_cpu_small,ok,0.731518,3.28077,,0.15,,
RandomForestRegressor,564_fried,ok,0.796286,2.607374,,0.25,,
RandomForestRegressor,573_cpu_act,ok,0.775171,3.00223,,0.8,,
RandomForestRegressor,574_house_16H,ok,0.486892,25223.826946,,0.17,,
RandomForestRegressor,579_fri_c0_250_5,ok,0.755429,0.499511,,0.21,,
RandomForestRegressor,581_fri_c3_500_25,ok,0.747401,0.568045,,0.32,,
RandomForestRegressor,582_fri_c1_500_25,ok,0.759057,0.456549,,0.22,,
RandomForestRegressor,583_fri_c1_1000_50,ok,0.691377,0.550319,,0.53,,
RandomForestRegressor,584_fri_c4_500_25,ok,0.716695,0.496327,,0.24,,
RandomForestRegressor,586_fri_c3_1000_25,ok,0.541054,0.646482,,0.22,,
RandomForestRegressor,588_fri_c4_1000_100,ok,0.465674,0.631349,,1.02,,
RandomForestRegressor,589_fri_c2_1000_25,ok,0.657629,0.570502,,0.33,,
RandomForestRegressor,590_fri_c0_1000_50,ok,0.525899,0.685209,,0.35,,
RandomForestRegressor,592_fri_c4_1000_25,ok,0.651666,0.620346,,0.37,,
RandomForestRegressor,593_fri_c1_1000_10,ok,0.822416,0.378244,,0.22,,
RandomForestRegressor,595_fri_c0_1000_10,ok,0.642543,0.589963,,0.25,,
RandomForestRegressor,596_fri_c2_250_5,ok,0.81254,0.468604,,0.17,,
RandomForestRegressor,597_fri_c2_500_5,ok,0.868909,0.385611,,0.17,,
RandomForestRegressor,598_fri_c0_1000_25,ok,0.555518,0.6371,,0.38,,
RandomForestRegressor,599_fri_c2_1000_5,ok,0.86415,0.385863,,0.13,,
