dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
1027_ESL,OperonRegressor,ok,4.0,0.8011720202570854,0.6962917102803413,92.0,92.0,61.6,,((-0.0000008999) + (0.9992429018 * (sin(((18.7390480042 * X1) + ((-15.4157400131) * X3))) + (((((0.1619580984 * X1) + (sin(((24.7055301666 * X1) + (10.1617136002 * X3))) * ((-0.6064330339) * X3))) * cos((((10.2545318604 * X3) - 16.4248085022) + (2.3739531040 * X4)))) - ((-0.2861230373) - (((-0.1130953506) * X3) - ((-0.6627139449) * X2)))) - ((((0.0148774059 * X4) - (0.0208667740 * X2)) * (((-12.9657135010) * X3) - 24.6309928894)) - (((((6.6598763466 * X1) + ((-10.8559856415) * X3)) * cos(((10.3789873123 * X3) - 15.9674997330))) / (29.0160770416 * X4)) * cos((((-2.1814730167) * X3) - ((-1.9228253365) * X2)))))))))
1028_SWD,OperonRegressor,ok,10.0,-0.1151183327776754,0.7777147187102808,96.0,96.0,62.8,,(0.4456582665 + (0.9506258368 * (((((0.1636708379 * X8) + ((-0.1006397232) * X9)) + exp((((17.7660331726 * X9) + ((-0.5354336500) * X1)) + ((0.4881928563 * X10) + (-22.5981521606))))) - ((((((4.4442548752 * X6) * (8.2770605087 * X4)) - ((17.7099399567 * X9) + ((-11.8424148560) * X10))) * (sin((5.3665442467 * X3)) * ((-0.0096683968) * X2))) - (0.0589108616 * X1)) + ((((-0.1341301203) * X2) - (0.6882519722 * X5)) + (sin((2.8119468689 * X3)) * ((-0.5138361454) * X2))))) + ((sin(((sin((17.6701488495 * X7)) - (0.7733218670 * X5)) + (0.3927295804 * X3))) - (((-0.1290865242) * X3) + 1.0764622688)) + ((-0.0196162816) * X7)))))
1029_LEV,OperonRegressor,ok,4.0,0.5502151867334981,0.6181724495245805,98.0,98.0,61.6,,((-0.0000078096) + (0.9999234676 * ((exp(exp(((-0.1592154056) * X1))) - (2.8297681808 + ((((-0.0497640520) * X3) / ((0.1148398891 * X2) + (3.1723823547 * X1))) + ((((-2.4096884727) * X3) * ((-0.1094202399) * X4)) - ((0.3083229065 * X4) + (0.1223449707 * X3)))))) + ((((((((-1.8581308126) * X3) * (0.0014465393 * X4)) - (0.0003274253 * X2)) + ((-0.0008928441) * X1)) * ((0.1553833634 * X2) + exp((0.6644952297 * X1)))) * (((98.2525634766 * X2) - exp((5.6924920082 * X3))) + ((((41.2787742615 * X4) + (118.3630523682 * X3)) + exp((5.5602731705 * X3))) + (96.5693435669 * X1)))) + ((0.6545307636 * X2) + (0.7253339887 * X1))))))
1030_ERA,OperonRegressor,ok,4.0,0.2605562516689877,1.5912734434360167,88.0,90.0,60.0,,((-0.0000000723) + (0.9995152950 * ((((exp((1.6583287716 * X2)) + (7.4318084717 * X1)) + (exp(((1.2126812935 * X3) + ((0.2442854345 * X2) + (0.0262898672 * X1)))) + ((0.0318609290 * X3) + exp((2.3514685631 - exp((2.4091534615 * X2))))))) - ((exp((((-0.8660855293) * X2) - (0.0314398706 * X1))) ^ 2) + ((((0.5729577541 * X2) - (((-0.9317182302) * X3) + (((-0.0723630413) * X4) + 8.7728748322))) * (sin((1.6957606077 * X2)) - (0.7714834809 * X1))) + (exp(((0.6118115783 * X3) + ((-0.0657021329) + (0.1588514149 * X1)))) ^ 2)))) + (((-8.5879487991) * X2) + (-4.0151376724)))))
1089_USCrime,OperonRegressor,ok,13.0,-2.902557651405928,69.8929648830794,98.0,98.0,36.8,,(0.0000001141 + (1.0000001192 * (((((((((-5.4951543808) * X8) - ((-1.2111598253) * X1)) + (((-4.7934913635) * X12) - (-0.3544290364))) - (5.0541968346 * X7)) + ((-7.2669692039) * X3)) + (((-8.1665992737) * X13) - (2.4929404259 * X2))) / (24.5176925659 * X7)) + ((((-0.2654951811) * X5) + ((((-0.0431702547) * X8) - ((-0.1316858530) * X7)) + (0.2348899245 * X3))) + (((((((-0.4095655680) * X12) - 0.5419446826) + (cos(sin(((-1.5587633848) * X5))) + (0.3618724048 * X3))) - (0.2455287725 * X1)) + sin((((0.4500763714 * X1) - (((-1.1046442986) * X8) - (0.3929111063 * X4))) + ((1.3901319504 * X12) - ((-6.0267367363) * X3))))) * ((-1.1494150162) * X13))))))
1096_FacultySalaries,OperonRegressor,ok,4.0,-1.2178277300868032,8.261104656481825,87.0,87.0,39.5,,(0.0000079339 + (1.0000017881 * ((((-46.0802612305) / sin((5.5193185806 * X3))) / (1440.5284423828 * X2)) - (((cos((1451.5020751953 * X2)) * ((0.2437034696 * X3) - 0.2856999040)) + ((0.1486595571 / sin((5.6081247330 * X3))) - (((cos((9.9973258972 * X2)) + (-0.6221474409)) * (((1.5793676376 * X2) - (-0.4708923399)) + ((-1.9356906414) * X3))) - ((cos((1448.5305175781 * X2)) + ((-5.1319513321) * X1)) / (30.3750991821 * X2))))) - (((sin((3.9166345596 * X2)) * (((-0.1325685531) * X3) - (1.1431659460 * X1))) + (((-0.5623876452) * X3) + ((-0.5792849064) * X1))) + (0.9635637999 * X2))))))
1191_BNG_pbc,OperonRegressor,ok,18.0,-3.027737527127827,2103.432495168213,90.0,91.0,55.8,,(0.0000261136 + (1.0028232336 * (((sin(((1.9282125235 * X11) - (((-0.1722052991) * X14) + (3.2626860142 * X1)))) - (((-0.1070414707) * X3) + (0.1603343338 * X9))) + (0.2621021867 * X1)) - ((exp((exp((0.3055785000 * X9)) * (((-0.3019469976) * X6) + (0.5997962356 * X10)))) * ((((((0.0618068799 * X11) - 0.8091740012) - ((-0.2122243196) * X9)) - ((-0.2218496799) * X16)) ^ 2) - ((-0.2341124564) * X16))) + (sin((((((-0.4426425099) * X11) - (-1.7868635654)) - exp(((-1.0600483418) * X9))) + (1.1348345280 * X10))) - ((1.0572223663 + (1.0490555763 * X10)) + sin((((-2.0922944546) * X11) - 3.3925220966))))))))
1193_BNG_lowbwt,OperonRegressor,ok,9.0,0.461247383154597,579.7215753812109,86.0,87.0,75.4,,((-0.4554521739) + (1.0104854107 * (cos(((0.6319994330 * X3) + ((-0.2222806811) + (0.2509001493 * X1)))) * (cos(cos((((-1.5508075953) * X2) * (1.5878058672 * X9)))) - ((cos(cos((((-1.1038651466) * X2) * (1.5855250359 * X5)))) * (((-1.0411157608) + ((-1.3065943718) * X9)) - (((0.5720542073 * X5) - ((0.3711602688 * X9) ^ 2)) + ((-1.3934345245) * X1)))) + ((((-3.1447529793) + exp((cos(((-2.0088927746) * X4)) + cos((4.4651017189 * X9))))) * ((((-0.1572188735) * X5) - ((-0.0888010710) * X8)) - ((-0.2581126094) + ((-0.0573899262) * X1)))) + (1.3171585798 + (0.7414792180 * X9))))))))
1196_BNG_pharynx,OperonRegressor,ok,10.0,-0.0789848320813724,352.00746060951093,96.0,97.0,81.7,,(0.0000067311 + (0.9936332703 * (((cos(((21.1399383545 * X7) - (((-0.2999273837) * X10) - ((-0.1864882559) * X6)))) + (((100.2075347900 * X7) - (((-7.2563152313) * X10) - ((-19.2300434113) * X6))) / ((((-26.3563022614) - (76.5597000122 * X1)) / (1.4393510818 * X5)) - (((-947.5057983398) * X7) - ((-46.6486663818) * X8))))) - ((-0.1441606432) * X9)) + (((sin((122.4949035645 * X1)) + ((((-0.6725782752) * X10) / (((-9.4441547394) - ((-8.7773180008) * X1)) - (((-22.5608482361) * X7) - (22.2532463074 * X8)))) + (((0.6305651665 * X10) - ((-0.1787232459) * X6)) ^ 2))) + (((-0.7030951977) * X7) - (0.1578834951 * X8))) + ((-0.8094829917) - ((-0.1137851179) * X1))))))
1199_BNG_echoMonths,OperonRegressor,ok,9.0,0.0784505175229686,13.58537220101393,96.0,97.0,60.7,,(0.0465893857 + (0.9991280437 * ((((exp((((-0.3002301753) * X9) - exp((7.4918107986 * X2)))) + ((0.0144669944 * X4) / (0.3771448135 * X8))) + cos(((((0.0008404322 * X4) / (0.0207021851 * X8)) - (exp(((-0.2362661660) * X6)) - (((-0.1687821299) * X4) - (0.3852553666 * X8)))) - ((-2.2910978794) * X9)))) - ((0.3341312706 * X5) - ((((-0.4657637775) * X1) + ((-0.1702639461) * X6)) - ((-0.0629981458) * X7)))) + ((((((22.3077945709 * X2) - exp(((-1.6372932196) * X6))) - exp((((0.0024863151 * X4) / (0.0158010554 * X8)) - ((-1.4128687382) * X2)))) + ((2.9946472645 * X7) ^ 2)) - ((-0.4829705358) * X3)) / 73.3965606689))))
