algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
tuned.AFPRegressor,1027_ESL,ok,4,200,0.8684096652230469,0.5765846180574836,20,112.83627152442932,,((log(sqrt(exp((x_0+x_1))))+log(sqrt(exp((x_2+x_3)))))/exp(0.558))
tuned.AFPRegressor,1028_SWD,ok,10,200,0.3948550631775277,0.6571388186041943,76,143.9295415878296,,sin(((x_9*(sin((sqrt((cos(((x_2*sin(x_5))+sin((((x_4**3)*-0.733)+cos(-1.079)))))/((log(sin(sqrt(x_3)))/cos(-0.715))/x_2)))+(0.406+x_4)))**2))+sin((x_2+sin(((cos(((x_2-x_8)+((((cos(-0.054)+(x_3**3))**3)+exp(exp((x_2**2))))**3)))**2)+((0.289**2)+x_4)))))))
tuned.AFPRegressor,1029_LEV,ok,4,200,0.6857449734007557,0.509977901495285,67,110.15598273277283,,(0.179*(x_2+((((x_1*0.468)+(((sin((x_1*cos(x_0)))+x_0)+sin(x_3))+sin(sin(sin(sin(x_3))))))+x_0)+(x_1*sqrt((((x_3*cos(sqrt((0.354**2))))+(x_1*0.506))/(cos((((sin(sin(sin(x_2)))-sqrt(sin((log(x_0)*cos(-1.56)))))**2)+1.164))/cos((x_0**3)))))))))
tuned.AFPRegressor,1030_ERA,ok,4,200,0.062392978834741486,1.756339118631052,73,129.70686960220337,,(sin(0.327)*(x_0+(x_1+((((sin((cos(exp((x_2*log(((exp((sqrt(sqrt(exp(sin(x_1))))**3))+((x_1-(x_1*log((x_1*-0.639))))*(cos(log(x_0))**2)))+-0.179)))))**2))**2)/sqrt(x_1))+((x_1*(cos(log(x_0))**2))+((cos((x_1*exp(sin(x_1))))**3)*sin((0.296/x_1)))))+x_2))))
tuned.AFPRegressor,1089_USCrime,ok,13,47,0.6325873458598611,22.075772161329965,65,75.75177526473999,,(cos((x_12+exp(0.707)))-cos(exp(sqrt(sqrt((x_1/exp(exp((x_12-(x_0*sin((sqrt((log((-0.131+0.048))+cos(sin((x_8/(sqrt(cos((((x_12-log(((0.567**2)*-0.413)))+cos(x_0))-exp(sqrt(x_11)))))**3))))))**2))))))))))))
tuned.AFPRegressor,1096_FacultySalaries,ok,4,50,0.8625002723316809,1.2724050602995725,1,57.97882390022278,,x_3
tuned.AFPRegressor,1191_BNG_pbc,ok,18,200,0.18847425847772326,839.0949345933127,61,210.19612383842468,,(0.925*sin((((x_10+(0.693*x_5))*(-0.474+cos(0.543)))+sin((sin(sin(x_0))*cos(cos((sin((sin(((sqrt(sin(cos(((cos(sin((log((x_8+(-0.002+-0.217)))**3)))-x_8)**3))))/sin((x_10+sin((log(0.502)/-0.104)))))**3))**2))**2))))))))
tuned.AFPRegressor,1193_BNG_lowbwt,ok,9,200,0.5590459556943028,447.50192254322917,62,98.79694175720215,,(x_0*log((cos(cos((-0.387/(((sin(sin(sqrt((cos((x_7/(0.038/exp(cos((x_7/(cos(((-0.962**3)/-0.065))/exp(sin(sin((x_0--0.507)))))))))))**2))))**2)*(x_3*(0.27**2)))+0.637))))*-0.682)))
tuned.AFPRegressor,1196_BNG_pharynx,ok,10,200,0.307372211557697,345.2594465869834,58,107.01088643074036,,(cos((x_5/0.251))+(log(((cos((sin(sin(log(log(((((1.094**3)/exp(log((log((sin((2.085+((exp(sqrt(x_1))**2)**2)))**3))**2))))**2)**2)))))**3))/((-0.701-0.636)**2))/x_9))**2))
tuned.AFPRegressor,1199_BNG_echoMonths,ok,9,200,0.5067981918509683,10.785047271510122,76,153.12275052070618,,((sin((cos(2.247)*x_0))-cos(sqrt(exp(cos(x_8)))))+(sin(sin(((cos(cos(log(cos((log((0.26*(((cos(sqrt(log(((x_4*(-0.171/log(cos(x_2))))-cos(sqrt((cos(sqrt(-0.224))-x_8)))))))-(-0.786+cos(-0.242)))**2)/cos(exp(sin(0.487))))))**3)))))**2)-sqrt(0.767))))**2))
