dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
1029_LEV,ITEARegressor,ok,4.0,0.3506421663387081,0.7427613449006576,2.0,15.0,1684.8,,0.037*id(x_0 * x_2 * x_3) + 0.437*id(x_1) + 0.682
1096_FacultySalaries,ITEARegressor,ok,4.0,0.8895266470412662,1.8437540494263716,2.0,17.0,1970.9,,-10.029*exp(x_1**-1 * x_2) + 0.005*id(x_2 * x_3) + 58.963
1030_ERA,ITEARegressor,ok,4.0,0.4566603543396582,1.364042624920231,2.0,13.0,2250.4,,1.515*tanh(x_3) + 0.031*id(x_0 * x_1) + 1.364
1089_USCrime,ITEARegressor,ok,13.0,0.827291762497139,14.703317186750963,2.0,77.0,2485.4,,-42.128*log(x_3 * x_4 * x_5**-1 * x_6 * x_7**-1 * x_8**-1 * x_9**-1 * x_10 * x_11**-1 * x_12) + 36.367*log(x_0 * x_1**-1 * x_3**-1 * x_4**-1 * x_5**-1 * x_6 * x_7 * x_8**-1 * x_9**-1 * x_10 * x_11**-1 * x_12**-1) + 845.439
1027_ESL,ITEARegressor,ok,4.0,0.9056565825832495,0.4796321392786393,2.0,25.0,2701.9,,0.4*sqrtabs(x_1 * x_2 * x_3) + 1.384*cos(x_0**-1 * x_1 * x_2 * x_3**-1) + -0.507
1028_SWD,ITEARegressor,ok,10.0,0.4263628031228865,0.5577999781159428,2.0,51.0,2860.9,,-0.326*log(x_0 * x_1**-1 * x_2**-1 * x_4**-1 * x_5**-1 * x_8**-1 * x_9**-1) + -1.365*sin(x_0**-1 * x_1 * x_2**-1 * x_6**-1 * x_7**-1) + 3.043
1191_BNG_pbc,ITEARegressor,ok,18.0,-0.0673330430406828,1082.7993229711203,2.0,57.0,3022.6,,1795.598*sqrtabs(x_4 * x_5 * x_6 * x_7 * x_9 * x_10 * x_11 * x_12**-1 * x_13**-1 * x_14**-1 * x_15 * x_16**-1 * x_17) + 0.129*sqrtabs(x_0 * x_2 * x_8**-1 * x_10 * x_14 * x_15 * x_16) + 1251.57
1193_BNG_lowbwt,ITEARegressor,ok,9.0,0.5948925986387678,502.7011240670315,2.0,19.0,1994.8,,-266.939*sqrtabs(x_0 * x_1) + -175.289*cos(x_0 * x_1 * x_2 * x_7) + 3435.981
1196_BNG_pharynx,ITEARegressor,ok,10.0,0.3435299505041413,274.5690978910956,2.0,13.0,1574.5,,542.008*id(x_9) + 22.339*id(x_0 * x_8) + 362.575
1201_BNG_breastTumor,ITEARegressor,ok,9.0,0.031276519379244,11.97299847674015,2.0,23.0,1796.0,,16.823*sin(x_1 * x_2 * x_4 * x_7 * x_8) + 254.248*tanh(x_0**-1 * x_3) + 23.21
1203_BNG_pwLinear,ITEARegressor,ok,10.0,0.1863735716595626,3.837969362371256,2.0,15.0,1726.2,,-2.413*exp(x_0) + -1.438*exp(x_0**-1 * x_2) + 5.276
1199_BNG_echoMonths,ITEARegressor,ok,9.0,0.2748995880039991,12.050672602554316,2.0,33.0,2009.7,,-335.657*sqrtabs(x_4**-1 * x_5**-1 * x_6**-1 * x_7**-1 * x_8) + -0.275*sqrtabs(x_0 * x_1 * x_4 * x_5) + 31.336
1595_poker,ITEARegressor,ok,10.0,-0.0914285313480218,1.3587716892945312,2.0,31.0,1871.2,,-32.986*tanh(x_0 * x_2 * x_4 * x_6 * x_8) + 0.0*id(x_0 * x_2 * x_3 * x_4 * x_6 * x_7 * x_8) + 33.528
192_vineyard,ITEARegressor,ok,2.0,0.7096422113732646,2.151804307369359,2.0,17.0,1764.3,,13.509*tanh(x_0 * x_1**-1) + -47.359*tanh(x_1**-1) + 19.636
197_cpu_act,ITEARegressor,ok,21.0,0.6548516064778798,11.01812345427003,2.0,63.0,1952.6,,-92.135*tanh(x_0 * x_2 * x_3**-1 * x_4 * x_5 * x_6 * x_14 * x_15 * x_17**-1 * x_19**-1 * x_20**-1) + 11.631*tanh(x_2 * x_3**-1 * x_4**-1 * x_5**-1 * x_6**-1 * x_16**-1 * x_18 * x_19) + 79.988
210_cloud,ITEARegressor,ok,5.0,0.9414736014624984,0.2772588529028723,2.0,19.0,1548.1,,0.921*sqrtabs(x_2 * x_3) + 0.006*exp(x_2 * x_3 * x_4**-1) + -0.0
215_2dplanes,ITEARegressor,ok,10.0,0.4235525890174723,2.730439252560981,2.0,15.0,1506.6,,-1.505*exp(x_0**-1 * x_4) + 2.946*exp(x_0) + -2.633
218_house_8L,ITEARegressor,ok,8.0,0.3421762388678698,36105.9044105701,2.0,25.0,1649.1,,-814974.839*tanh(x_2**-1) + -54501.949*tanh(x_0**-1 * x_1**-1 * x_2 * x_3 * x_6) + 874236.621
201_pol,ITEARegressor,timeout,,,,,,,wall clock > 3900s,
225_puma8NH,ITEARegressor,ok,8.0,0.1918817001558227,4.932494757696953,2.0,15.0,1970.5,,4.041*tanh(x_1) + -6.627*sqrtabs(x_1 * x_3 * x_6) + 4.31
227_cpu_small,ITEARegressor,ok,12.0,0.8120016220302388,8.131707660959295,2.0,43.0,1924.4,,-5.671*sqrtabs(x_0 * x_2 * x_4 * x_5 * x_7 * x_8**-1 * x_9**-1 * x_10**-1 * x_11**-1) + -2.271*log(x_2 * x_5 * x_9 * x_11**-1) + 74.82
228_elusage,ITEARegressor,ok,2.0,0.5348084837768133,11.035255698436982,2.0,11.0,1542.3,,5.693*cos(x_1) + -73.469*log(x_0) + 333.902
229_pwLinear,ITEARegressor,ok,10.0,0.5005784777050838,2.516115990623129,2.0,13.0,1778.6,,-2.625*exp(x_0**-1) + 1.409*exp(x_4) + 1.957
230_machine_cpu,ITEARegressor,ok,6.0,0.9376142567540384,45.02610378773917,2.0,25.0,1851.0,,0.003*sqrtabs(x_1 * x_2 * x_5) + 14842.443*tanh(x_0**-1 * x_2**-1 * x_3 * x_4) + 10.71
294_satellite_image,ITEARegressor,ok,36.0,0.5502672123853932,0.5346495672941708,2.0,159.0,2129.6,,30615.903*tanh(x_0**-1 * x_1 * x_2**-1 * x_4 * x_8 * x_10**-1 * x_11**-1 * x_13**-1 * x_14 * x_17 * x_18**-1 * x_19**-1 * x_20 * x_21**-1 * x_22**-1 * x_23**-1 * x_24 * x_26 * x_27**-1 * x_28 * x_30**-1 * x_31 * x_32 * x_35**-1) + -1.087*id(x_0**-1 * x_1 * x_3**-1 * x_4 * x_5 * x_6**-1 * x_7**-1 * x_8 * x_11**-1 * x_12 * x_13 * x_15**-1 * x_17 * x_18**-1 * x_19**-1 * x_20 * x_22**-1 * x_23**-1 * x_26 * x_27**-1 * x_28 * x_29 * x_30**-1 * x_32 * x_33 * x_35**-1) + 2.653
485_analcatdata_vehicle,ITEARegressor,ok,4.0,0.545469722131221,199.9259032396626,2.0,11.0,1527.0,,-220.55*tanh(x_2) + -533.86*tanh(x_0) + 628.149
344_mv,ITEARegressor,ok,10.0,0.920381558740115,2.569721344364797,2.0,21.0,2274.0,,1006.9*tanh(x_5 * x_9**-1) + -1057.58*tanh(x_5 * x_7 * x_9**-1) + -0.957
503_wind,ITEARegressor,ok,14.0,0.6484056472163161,2.7078984670487176,2.0,57.0,2229.0,,0.308*sqrtabs(x_1 * x_6**-1 * x_7**-1 * x_8 * x_9 * x_10**-1 * x_11 * x_12 * x_13) + 0.818*sqrtabs(x_1**-1 * x_4**-1 * x_6 * x_7 * x_8**-1 * x_9**-1 * x_10 * x_12 * x_13) + 1.363
4544_GeographicalOriginalofMusic,ITEARegressor,timeout,,,,,,,wall clock > 3900s,
519_vinnie,ITEARegressor,error,,,,,,,ValueError: Integers to negative integer powers are not allowed.,
522_pm10,ITEARegressor,ok,7.0,0.0489344401852444,0.84912627440788,2.0,33.0,2590.5,,0.093*sqrtabs(x_0 * x_2**-1 * x_3 * x_5) + -0.451*tanh(x_0**-1 * x_2 * x_3 * x_4 * x_5 * x_6**-1) + 2.928
529_pollen,ITEARegressor,ok,4.0,0.720621262350827,1.9763962145821683,2.0,11.0,1601.9,,-0.965*id(x_0) + -0.468*id(x_3) + 0.057
523_analcatdata_neavote,ITEARegressor,ok,2.0,0.9374598972788089,0.9412587907634558,2.0,19.0,1818.7,,-29.404*tanh(x_0 * x_1) + -22.854*tanh(x_0**-1 * x_1**-1) + 32.665
556_analcatdata_apnea2,ITEARegressor,ok,3.0,0.1137174911332967,3114.7554597700764,2.0,13.0,1861.7,,-5655.927*cos(x_0) + 13354.716*tanh(x_0**-1) + -7216.928
547_no2,ITEARegressor,ok,7.0,0.6233420364567797,0.3880640068404526,2.0,15.0,1903.0,,-1.456*sin(x_0**-1 * x_2) + 0.288*id(x_0) + 2.235
542_pollution,ITEARegressor,ok,15.0,0.3222468451499445,65.0594493512768,2.0,67.0,1951.0,,23.186*log(x_0 * x_1**-1 * x_2 * x_3**-1 * x_4**-1 * x_5 * x_7 * x_8 * x_9 * x_10 * x_11**-1 * x_13) + -0.0*id(x_0**-1 * x_1 * x_3 * x_4 * x_5**-1 * x_6 * x_7 * x_9 * x_10**-1 * x_12**-1) + 488.323
527_analcatdata_election2000,ITEARegressor,ok,14.0,0.9426433624639108,26546.64721974533,2.0,39.0,2036.4,,1.447*sqrtabs(x_2 * x_9 * x_10 * x_12**-1) + 59.929*sqrtabs(x_0**-1 * x_2**-1 * x_6 * x_8 * x_9 * x_10 * x_11**-1 * x_12) + 1188.364
537_houses,ITEARegressor,ok,8.0,0.88684110645347,32327.88300264429,2.0,37.0,2237.4,,-137770.844*cos(x_0 * x_4**-1 * x_5) + -152396.207*cos(x_0**-1 * x_1**-1 * x_2**-1 * x_3**-1 * x_4 * x_6 * x_7) + 376556.695
