dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
1029_LEV,ITEARegressor,ok,4.0,0.3506484195820283,0.7427577685377036,2.0,15.0,1686.5,,0.439*id(x_1) + 0.037*id(x_0 * x_2 * x_3) + 0.678
1030_ERA,ITEARegressor,ok,4.0,0.4565646546923152,1.3641627455958605,2.0,13.0,2250.2,,1.53*tanh(x_3) + 0.031*id(x_0 * x_1) + 1.36
1096_FacultySalaries,ITEARegressor,ok,4.0,0.8901812238389961,1.838283627579264,2.0,17.0,2230.5,,0.005*id(x_2 * x_3) + -9.419*exp(x_1**-1 * x_2) + 56.585
1089_USCrime,ITEARegressor,ok,13.0,0.5820349590653473,22.873297532055837,2.0,53.0,2581.9,,-67.976*log(x_3 * x_4 * x_6**-1 * x_7**-1 * x_10 * x_11**-1 * x_12) + 0.001*sqrtabs(x_0 * x_1 * x_3**-1 * x_4 * x_5 * x_7 * x_9 * x_10 * x_11**-1 * x_12**-1) + 381.825
1027_ESL,ITEARegressor,ok,4.0,0.9064355228359438,0.4776480096439582,2.0,25.0,2841.3,,0.399*sqrtabs(x_1 * x_2 * x_3) + 1.341*cos(x_0**-1 * x_1 * x_2 * x_3**-1) + -0.477
1028_SWD,ITEARegressor,ok,10.0,0.3429308949155192,0.5969876737402728,2.0,51.0,2895.4,,-0.354*log(x_2**-1 * x_4**-1 * x_5**-1 * x_6**-1 * x_7**-1 * x_8**-1 * x_9**-1) + 0.572*sin(x_0**-1 * x_1 * x_2 * x_3**-1 * x_7**-1) + 1.936
1191_BNG_pbc,ITEARegressor,ok,18.0,-0.0333724526403191,1065.4337212811963,2.0,63.0,2974.0,,1603.024*tanh(x_4 * x_5 * x_8**-1 * x_9 * x_10 * x_13**-1 * x_14 * x_15**-1 * x_16**-1 * x_17) + 948.625*tanh(x_0 * x_2**-1 * x_9**-1 * x_10 * x_11 * x_12**-1 * x_13 * x_14 * x_15 * x_16**-1) + 1232.225
1193_BNG_lowbwt,ITEARegressor,ok,9.0,0.5942997300650685,503.06883733819376,2.0,29.0,2160.4,,-2574.157*sqrtabs(x_0 * x_1 * x_2**-1) + 306.902*cos(x_1**-1 * x_2 * x_3 * x_4 * x_5 * x_8) + 2964.232
1196_BNG_pharynx,ITEARegressor,ok,10.0,0.2925453618578483,285.03191951076093,2.0,31.0,1890.1,,-684.217*tanh(x_0**-1 * x_4**-1 * x_9**-1) + -30.527*sqrtabs(x_0 * x_2 * x_4 * x_6 * x_7 * x_9) + 1123.622
1203_BNG_pwLinear,ITEARegressor,ok,10.0,0.1916093863418555,3.82560046152508,2.0,15.0,1651.7,,-2.388*exp(x_0) + -2.155*sin(x_0**-1 * x_2) + 3.271
1201_BNG_breastTumor,ITEARegressor,ok,9.0,0.058131397328333,11.8058748167512,2.0,21.0,1810.4,,9.412*sin(x_0 * x_2 * x_3 * x_8) + 6.262*sin(x_2 * x_4 * x_8) + 23.96
1199_BNG_echoMonths,ITEARegressor,ok,9.0,0.2751134475276486,12.048895372040688,2.0,33.0,2031.9,,-0.275*sqrtabs(x_0 * x_1 * x_4 * x_5) + -335.515*sqrtabs(x_4**-1 * x_5**-1 * x_6**-1 * x_7**-1 * x_8) + 31.321
1595_poker,ITEARegressor,ok,10.0,-0.0907391346323371,1.358342490001716,2.0,41.0,1841.0,,-16.929*cos(x_0**-1 * x_2**-1 * x_4**-1 * x_6**-1 * x_8**-1) + 0.0*id(x_0 * x_2 * x_3 * x_4 * x_6 * x_7 * x_8) + 17.456
192_vineyard,ITEARegressor,ok,2.0,0.7198945560136962,2.113473502511232,2.0,17.0,1710.6,,-46.833*tanh(x_1**-1) + 13.92*tanh(x_0 * x_1**-1) + 19.425
197_cpu_act,ITEARegressor,ok,21.0,0.7572211521723176,9.240811877017666,2.0,63.0,1960.5,,-80.03*tanh(x_0 * x_2 * x_3**-1 * x_4 * x_5 * x_6 * x_14 * x_15 * x_16**-1 * x_19**-1 * x_20**-1) + 11.192*tanh(x_2**-1 * x_4**-1 * x_5**-1 * x_16**-1 * x_17**-1 * x_18 * x_19 * x_20) + 81.502
210_cloud,ITEARegressor,ok,5.0,0.941639618542557,0.2768653348076993,2.0,19.0,1495.3,,0.006*exp(x_2 * x_3 * x_4**-1) + 0.926*sqrtabs(x_2 * x_3) + -0.006
215_2dplanes,ITEARegressor,ok,10.0,0.3729650389171938,2.8477282940849338,2.0,11.0,1458.6,,4.793*tanh(x_0) + 1.762*id(x_4) + -0.012
