algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
ITEARegressor,1027_ESL,ok,4.0,488.0,0.8628852601263621,0.5244427094036196,18.0,41.389782667160034,,-1.9239220423453653 + 8.91578342458127e-2*Sqrt(Abs(in1*in2*in3*in4)) + 1.9138166170353659*Sqrt(Abs(in4))
ITEARegressor,1028_SWD,ok,10.0,1000.0,0.435840354934396,0.5959747360240896,28.0,55.37656378746033,,2.3096755127464057 + -0.2790953724254109*Log(In2**(-1)*In3**(-1)*In5**(-1)*In6**(-1)*In7**(-1)*In8**(-1)) + 0.10365151244252548*(In9*In10)
ITEARegressor,1029_LEV,ok,4.0,1000.0,0.4426067962137131,0.7076076204606877,9.0,23.477007389068604,,0.6347012471624978 + 8.430504290425578e-2*(In1*In3) + 0.42458938289993203*(In2)
ITEARegressor,1030_ERA,ok,4.0,1000.0,0.33662375665693367,1.632619289899651,10.0,22.407893180847168,,2.5228581453764725 + 2.4998544819937785e-2*(in1*in2) + 9.351651788182628e-3*(in3*in4)
ITEARegressor,1089_USCrime,ok,13.0,47.0,0.7508969551770728,18.177257782412855,34.0,37.97699308395386,,443.22121205333 + -481.4946717081615*Tanh(M**(-1)*W) + -45.888073887244346*Tanh(R**(-1)*Age*Ed*ER*EAge*LF**(-1)*M**(-1)*N**(-1)*NW**(-1)*U1)
ITEARegressor,1096_FacultySalaries,ok,4.0,50.0,0.9098349656300354,1.0303708054808107,19.0,30.096958875656128,,46.310062433181386 + -8.222481130337403*Exp(average_salary**(-1)*full_prof_salary) + 5.537335771681518e-2*Sqrt(Abs(average_salary*full_prof_salary*assoc_prof_salary))
ITEARegressor,1191_BNG_pbc,ok,18.0,1000000.0,0.2348573477307968,965.2282472411314,20.0,24548.01096391678,,1291.4640849941654 + 4.749177994909459*Sqrt(Abs(Z4*Z5*Z10*Z15*Z16*Z17)) + 18.903129428387913*Exp(D*Z10)
ITEARegressor,1193_BNG_lowbwt,ok,9.0,31104.0,0.558797853807952,482.8385153444076,11.0,294.2492549419403,,3794.399342075148 + -641.6871765835178*Exp(LOW) + 0.8998066462467071*(LWT*RACE*UI)
ITEARegressor,1196_BNG_pharynx,ok,10.0,1000000.0,0.4180414887800824,318.0033724258818,12.0,8287.409921169281,,472.8842751729385 + 638.8828134841708*Sin(Status) + -200.6263810371912*Tanh(Age*Condition)
ITEARegressor,1199_BNG_echoMonths,ok,9.0,17496.0,0.42740147793797156,12.138642665620184,23.0,307.32988715171814,,29.163944816563244 + -0.2737316859296517*Sqrt(Abs(age*epss*wall_index**(-1)*alive_at_1)) + -1.825150830658435*Sqrt(Abs(still_alive*age*wall_index))
ITEARegressor,1201_BNG_breastTumor,error,9.0,116640.0,,,,,missing result,
ITEARegressor,1203_BNG_pwLinear,ok,10.0,177147.0,0.46451400279248434,3.2759660851129926,9.0,2161.8339977264404,,-0.22747042212036725 + 1.4596757972772292*(a5) + -3.292644298349546*Tanh(a1)
ITEARegressor,1595_poker,ok,10.0,1025010.0,0.05346495301280352,0.7522338309714128,42.0,29741.790578842163,,-1.2333848648648686 + 16.70614671694975*Sqrt(Abs(att_2**(-1)*att_4**(-1)*att_6**(-1)*att_8**(-1)*att_10**(-1))) + -0.1779564432781313*Log(att_2**(-1)*att_4**(-1)*att_6**(-1)*att_8**(-1)*att_10**(-1))
ITEARegressor,192_vineyard,ok,2.0,52.0,0.6745032540391852,2.8176300281347477,20.0,16.793763875961304,,21.45827746157509 + -30.381392226071966*Sqrt(Abs(lugs_1990**(-1))) + 12.67729711446907*Sqrt(Abs(lugs_1989*lugs_1990**(-1)))
ITEARegressor,197_cpu_act,ok,21.0,8192.0,0.9462825592183854,4.248643972381452,23.0,137.84932017326355,,96.247669284621 + -87.67538119421572*Tanh(scall*sread**(-1)*fork*vflt*freeswap**(-1)) + -1.3989458667347918e-2*Sqrt(Abs(scall*vflt))
ITEARegressor,201_pol,error,48.0,15000.0,,,,,missing result,
