algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
ITEARegressor,1027_ESL,ok,4.0,488.0,0.8698719358761807,0.5109065433140636,22.0,41.713759899139404,,-0.960932676853427 + -1.1664299828506008*Log(in3**(-1)*in4**(-1)) + 7.96375870169086e-2*Sqrt(Abs(in1*in2*in3*in4))
ITEARegressor,1028_SWD,ok,10.0,1000.0,0.45504292861846685,0.5857441871915343,20.0,52.6417510509491,,2.363417691628618 + 4.0039437322905734e-5*Exp(In4*In10) + 0.2834661671587698*Log(In2*In3*In5*In6*In7*In8*In9*In10)
ITEARegressor,1029_LEV,ok,4.0,1000.0,0.44407580361482313,0.706674556857391,9.0,24.872463941574097,,0.6648338192231957 + 8.1349197155624e-2*(In1*In3) + 0.42253832614129716*(In2)
ITEARegressor,1030_ERA,ok,4.0,1000.0,0.33370354218250675,1.6362087787048105,10.0,18.100172758102417,,2.5756973018056306 + 9.171066076147183e-3*(in3*in4) + 2.478831070301388e-2*(in1*in2)
ITEARegressor,1089_USCrime,ok,13.0,47.0,0.7645405688689867,17.672455365372684,26.0,35.16594433784485,,-827.825101644671 + 57.49595946792046*Tanh(ER**(-1)*EAge*M*NW*U1**(-1)*W**(-1)) + 1039.3734432591712*Tanh(M*W**(-1))
ITEARegressor,1096_FacultySalaries,ok,4.0,50.0,0.2578483242745897,2.9561114581312005,12.0,28.024144649505615,,27.74614328643461 + -5.725132952729691*Sin(CIC_institutions*average_salary) + 5.4936338724663174e-3*(average_salary*assoc_prof_salary)
ITEARegressor,1191_BNG_pbc,ok,18.0,1000000.0,0.2266653033212982,970.3816264747653,14.0,28822.92677640915,,-391.8457406004795 + -1106.5873062284873*Tanh(Z2*Z8*Z15**(-1)) + 789.5808351919682*(Z10)
ITEARegressor,1193_BNG_lowbwt,ok,9.0,31104.0,0.5587633639068406,482.85738733692915,11.0,297.85202527046204,,3796.3654247526347 + -642.0703767791194*Exp(LOW) + 0.8952853737018032*(LWT*RACE*UI)
ITEARegressor,1196_BNG_pharynx,ok,10.0,1000000.0,0.41804357577206197,318.00280222107347,12.0,8514.853290081024,,472.6677967052576 + -200.26982195521379*Tanh(Age*Condition) + 706.3246413508276*Tanh(Status)
ITEARegressor,1199_BNG_echoMonths,ok,9.0,17496.0,0.42566178469755855,12.157068751321981,17.0,301.91978693008423,,29.261837704005817 + -20.61090960020687*Tanh(still_alive*wall_index) + -0.22879183630288874*Sqrt(Abs(age*epss*alive_at_1))
ITEARegressor,1201_BNG_breastTumor,error,9.0,116640.0,,,,,missing result,
ITEARegressor,1203_BNG_pwLinear,ok,10.0,177147.0,0.4645229135985961,3.2759388279856285,10.0,2204.558427810669,,3.0664027984732387 + 1.920348754895987*Tanh(a5) + -2.13459988489708*Exp(a1)
ITEARegressor,1595_poker,ok,10.0,1025010.0,0.05346480533889664,0.7522338896513872,42.0,28792.802897930145,,-1.231495827266288 + 16.70138004129632*Sqrt(Abs(att_2**(-1)*att_4**(-1)*att_6**(-1)*att_8**(-1)*att_10**(-1))) + -0.17774420486432846*Log(att_2**(-1)*att_4**(-1)*att_6**(-1)*att_8**(-1)*att_10**(-1))
ITEARegressor,192_vineyard,ok,2.0,52.0,0.6443123005810709,2.9454053045909623,18.0,19.32046413421631,,16.085321438660603 + -39.628424111869506*Tanh(lugs_1990**(-1)) + 13.297292852301881*Sqrt(Abs(lugs_1989*lugs_1990**(-1)))
ITEARegressor,197_cpu_act,ok,21.0,8192.0,0.9577265867539746,3.7690017605978974,18.0,124.32193779945374,,97.26149308244565 + -86.93015552367362*Tanh(sread*freeswap**(-1)) + -1.6628753004517768e-2*Sqrt(Abs(scall*vflt))
ITEARegressor,201_pol,error,48.0,15000.0,,,,,missing result,
ITEARegressor,210_cloud,ok,5.0,108.0,0.9203729880610125,0.3465036151799745,17.0,18.06834316253662,,-2.083286306434564e-2 + 0.4954312429455157*(NC*SC*NWC**(-1)) + 0.5555832415778279*Sqrt(Abs(SC*NWC))
ITEARegressor,215_2dplanes,ok,10.0,40768.0,0.5425287689407333,2.9657965351512714,9.0,598.9275853633881,,-1.1157254705414179e-2 + 1.5337495041660034*(x2) + 3.9102356603072153*Tanh(x1)
ITEARegressor,218_house_8L,ok,8.0,22784.0,0.5342449402775804,34716.271114728275,19.0,285.2105405330658,,16425.449439186483 + 27.69765438010254*Exp(H15p1) + 351749.11196641147*Sqrt(Abs(P6p4*P11p3*P16p2**(-1)*H5p2*H15p1))
ITEARegressor,225_puma8NH,ok,8.0,8192.0,0.38349118409350347,4.439254319371049,10.0,133.48749899864197,,1.1211581427178456 + 2.3720623963542224*Sin(theta3) + 3.8800568063780805*Sin(theta2)
ITEARegressor,227_cpu_small,ok,12.0,8192.0,0.9510796586357031,4.05450109641758,16.0,189.3033127784729,,-9.946223881561746 + -0.13905367883535452*Sqrt(Abs(scall*fork)) + -7.461757712457837*Log(freeswap**(-1))
ITEARegressor,228_elusage,ok,2.0,55.0,0.67405273412189,12.718656748175949,16.0,22.585536003112793,,-100.91634509388486 + 7.870444039645881*Tanh(average_temperature*month) + 991.5011512946691*Sqrt(Abs(average_temperature**(-1)))
ITEARegressor,229_pwLinear,ok,10.0,200.0,0.5665187361456467,2.7333753293456615,9.0,14.732797622680664,,3.294312801573635 + -2.3317606706918417*Exp(a1) + 2.269104213825171*(a5)
ITEARegressor,230_machine_cpu,ok,6.0,209.0,0.9428350695185173,28.009855027570584,24.0,20.984098434448242,,6.755286932581702 + 3.0907528338077095e-3*Sqrt(Abs(MMIN*MMAX*CHMAX)) + 5203.10590260267*Sqrt(Abs(MYCT**(-1)*MMAX**(-1)*CACH))
ITEARegressor,294_satellite_image,ok,36.0,6435.0,0.7914105693021958,1.0231523640806799,55.0,250.91661286354065,,4.6547512578881305e11 + -4.654751257916257e11*Exp(attr11**(-1)*attr14*attr15**(-1)*attr17**(-1)*attr19**(-1)*attr21**(-1)*attr22**(-1)*attr25**(-1)*attr31**(-1)*attr33) + 9519.652038032034*Sqrt(Abs(attr9*attr11**(-1)*attr15**(-1)*attr19**(-1)*attr22**(-1)*attr31**(-1)*attr33))
ITEARegressor,344_mv,ok,10.0,40768.0,0.9413178614300396,2.527339551185979,9.0,560.1487376689911,,-1.0384458470827316 + 0.9492169900935268*(x6) + -0.9883436594940466*(x6*x8)
ITEARegressor,4544_GeographicalOriginalofMusic,ok,117.0,1059.0,0.014071042545679924,0.941628523264083,21.0,40.28194808959961,,4.763746973252187e-2 + 0.2519003715211305*Sqrt(Abs(V35*V42*V62*V72*V90*V99*V101*V102*V103)) + 1.0032152762014297*Tanh(V102)
ITEARegressor,485_analcatdata_vehicle,ok,4.0,48.0,0.6769191523775795,161.68822068319633,14.0,9.513842344284058,,644.4497660937785 + -500.8862816789254*Tanh(Alcohol-related) + -278.4179019284793*Tanh(Type)
