algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
KernelRidge,1027_ESL,ok,-10.238727,5.328557,,0.0,,
KernelRidge,1028_SWD,ok,-21.364241,3.994887,,0.0,,
KernelRidge,1029_LEV,ok,-2.783314,1.769483,,0.0,,
KernelRidge,1030_ERA,ok,-5.833326,4.741481,,0.0,,
KernelRidge,1089_USCrime,ok,-24.82191,185.068722,,0.0,,
KernelRidge,1096_FacultySalaries,ok,-160.506163,43.608286,,0.0,,
KernelRidge,1191_BNG_pbc,ok,-3.831736,2047.441625,,0.0,,
KernelRidge,1193_BNG_lowbwt,ok,-18.164528,2950.171797,,0.0,,
KernelRidge,1196_BNG_pharynx,ok,-1.974879,715.533998,,0.0,,
KernelRidge,1199_BNG_echoMonths,ok,-1.661565,25.054068,,0.0,,
KernelRidge,1201_BNG_breastTumor,ok,-4.12758,26.938113,,0.0,,
KernelRidge,1203_BNG_pwLinear,ok,0.494089,3.109178,,0.01,,
KernelRidge,1595_poker,ok,-0.571554,1.550638,,0.0,,
KernelRidge,192_vineyard,ok,-12.37223,18.059785,,0.0,,
KernelRidge,197_cpu_act,ok,-175.735622,84.174409,,0.01,,
KernelRidge,201_pol,ok,-0.300385,52.257133,,0.0,,
KernelRidge,210_cloud,ok,-0.07528,1.273322,,0.0,,
KernelRidge,215_2dplanes,ok,0.676862,2.457153,,0.0,,
KernelRidge,218_house_8L,ok,-1.457776,55204.89963,,0.0,,
KernelRidge,225_puma8NH,ok,0.163963,5.148157,,0.0,,
KernelRidge,227_cpu_small,ok,-180.401711,85.278336,,0.0,,
KernelRidge,228_elusage,ok,-2.480284,41.559941,,0.0,,
KernelRidge,229_pwLinear,ok,0.768675,1.996757,,0.0,,
KernelRidge,230_machine_cpu,ok,-0.661833,137.222879,,0.0,,
KernelRidge,294_satellite_image,ok,-10.141965,3.641894,,0.0,,
KernelRidge,344_mv,ok,0.304999,9.009323,,0.0,,
KernelRidge,4544_GeographicalOriginalofMusic,ok,0.663538,0.545863,,0.01,,
KernelRidge,485_analcatdata_vehicle,ok,-1.216237,423.478018,,0.0,,
KernelRidge,503_wind,ok,-4.296648,13.621743,,0.0,,
KernelRidge,505_tecator,ok,-0.861994,17.217951,,0.01,,
KernelRidge,519_vinnie,ok,-3.653024,6.030746,,0.0,,
KernelRidge,522_pm10,ok,-18.028134,3.498279,,0.0,,
KernelRidge,523_analcatdata_neavote,ok,-1.341962,5.668816,,0.0,,
KernelRidge,527_analcatdata_election2000,ok,0.7771,53329.456058,,0.0,,
KernelRidge,529_pollen,ok,0.649537,1.634437,,0.0,,
KernelRidge,537_houses,ok,-3.236779,212842.795746,,0.0,,
KernelRidge,542_pollution,ok,-241.568631,951.357884,,0.0,,
KernelRidge,547_no2,ok,-21.160009,3.750975,,0.0,,
KernelRidge,556_analcatdata_apnea2,ok,-0.092037,2483.772929,,0.0,,
KernelRidge,557_analcatdata_apnea1,ok,-0.064738,2062.005263,,0.0,,
