algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
KernelRidge,1027_ESL,ok,-10.236369,5.327998,,0.0,,
KernelRidge,1028_SWD,ok,-21.367497,3.995178,,0.01,,
KernelRidge,1029_LEV,ok,-2.784807,1.769832,,0.0,,
KernelRidge,1030_ERA,ok,-5.830359,4.740451,,0.0,,
KernelRidge,1089_USCrime,ok,-24.89634,185.335255,,0.0,,
KernelRidge,1096_FacultySalaries,ok,-160.430022,43.598005,,0.0,,
KernelRidge,1191_BNG_pbc,ok,-3.840234,2049.241455,,0.0,,
KernelRidge,1193_BNG_lowbwt,ok,-18.148098,2948.906925,,0.01,,
KernelRidge,1196_BNG_pharynx,ok,-1.976263,715.70042,,0.0,,
KernelRidge,1199_BNG_echoMonths,ok,-1.658602,25.04012,,0.0,,
KernelRidge,1201_BNG_breastTumor,ok,-4.12637,26.934934,,0.0,,
KernelRidge,1203_BNG_pwLinear,ok,0.49382,3.110005,,0.0,,
KernelRidge,1595_poker,ok,-0.57385,1.55177,,0.0,,
KernelRidge,192_vineyard,ok,-12.371507,18.059296,,0.0,,
KernelRidge,197_cpu_act,ok,-175.774052,84.18356,,0.01,,
KernelRidge,201_pol,ok,-0.299305,52.235437,,0.0,,
KernelRidge,210_cloud,ok,-0.076461,1.274021,,0.0,,
KernelRidge,215_2dplanes,ok,0.677436,2.454972,,0.0,,
KernelRidge,218_house_8L,ok,-1.45768,55203.817497,,0.0,,
KernelRidge,225_puma8NH,ok,0.163435,5.149783,,0.0,,
KernelRidge,227_cpu_small,ok,-180.451208,85.28997,,0.0,,
KernelRidge,228_elusage,ok,-2.480136,41.559059,,0.0,,
KernelRidge,229_pwLinear,ok,0.768599,1.997085,,0.0,,
KernelRidge,230_machine_cpu,ok,-0.66173,137.218666,,0.01,,
KernelRidge,294_satellite_image,ok,-10.115041,3.637492,,0.0,,
KernelRidge,344_mv,ok,0.303831,9.016892,,0.01,,
KernelRidge,4544_GeographicalOriginalofMusic,ok,0.660959,0.547952,,0.01,,
KernelRidge,485_analcatdata_vehicle,ok,-1.216727,423.52481,,0.0,,
KernelRidge,503_wind,ok,-4.288661,13.611468,,0.0,,
KernelRidge,505_tecator,ok,-0.861089,17.213765,,0.01,,
KernelRidge,519_vinnie,ok,-3.649361,6.028372,,0.0,,
KernelRidge,522_pm10,ok,-18.045732,3.499897,,0.0,,
KernelRidge,523_analcatdata_neavote,ok,-1.341781,5.668596,,0.0,,
KernelRidge,527_analcatdata_election2000,ok,0.779561,53034.274413,,0.0,,
KernelRidge,529_pollen,ok,0.649366,1.634836,,0.0,,
KernelRidge,537_houses,ok,-3.234162,212777.048375,,0.0,,
KernelRidge,542_pollution,ok,-242.617526,953.412557,,0.0,,
KernelRidge,547_no2,ok,-21.139616,3.749249,,0.0,,
KernelRidge,556_analcatdata_apnea2,ok,-0.092567,2484.375822,,0.0,,
KernelRidge,557_analcatdata_apnea1,ok,-0.065589,2062.82889,,0.0,,
KernelRidge,560_bodyfat,ok,-6.001499,18.643206,,0.0,,
KernelRidge,561_cpu,ok,-1.218434,124.394517,,0.0,,
KernelRidge,562_cpu_small,ok,-180.451208,85.28997,,0.0,,
KernelRidge,564_fried,ok,-5.019153,14.172952,,0.0,,
KernelRidge,573_cpu_act,ok,-175.774052,84.18356,,0.01,,
KernelRidge,574_house_16H,ok,-1.261401,52953.572565,,0.01,,
KernelRidge,579_fri_c0_250_5,ok,0.631644,0.613022,,0.0,,
KernelRidge,581_fri_c3_500_25,ok,0.422114,0.859187,,0.0,,
KernelRidge,582_fri_c1_500_25,ok,-0.053231,0.954537,,0.01,,
KernelRidge,583_fri_c1_1000_50,ok,-0.265202,1.114245,,0.0,,
KernelRidge,584_fri_c4_500_25,ok,0.101506,0.883892,,0.0,,
KernelRidge,586_fri_c3_1000_25,ok,-0.066529,0.985512,,0.0,,
KernelRidge,588_fri_c4_1000_100,ok,-1.175628,1.273969,,0.01,,
KernelRidge,589_fri_c2_1000_25,ok,0.384479,0.764946,,0.0,,
KernelRidge,590_fri_c0_1000_50,ok,0.538916,0.675737,,0.0,,
KernelRidge,591_fri_c1_100_10,ok,0.301485,0.834698,,0.0,,
KernelRidge,592_fri_c4_1000_25,ok,-0.227966,1.164741,,0.0,,
KernelRidge,593_fri_c1_1000_10,ok,0.310871,0.745109,,0.0,,
KernelRidge,594_fri_c2_100_5,ok,0.174181,0.939021,,0.0,,
KernelRidge,595_fri_c0_1000_10,ok,0.71229,0.529285,,0.0,,
KernelRidge,596_fri_c2_250_5,ok,0.282845,0.916555,,0.0,,
KernelRidge,597_fri_c2_500_5,ok,0.223358,0.938586,,0.0,,
KernelRidge,598_fri_c0_1000_25,ok,0.32973,0.782359,,0.0,,
KernelRidge,599_fri_c2_1000_5,ok,0.127137,0.978084,,0.0,,
KernelRidge,601_fri_c1_250_5,ok,0.3842,0.775184,,0.01,,
KernelRidge,602_fri_c3_250_10,ok,0.250126,0.875584,,0.0,,
KernelRidge,603_fri_c0_250_50,ok,0.53252,0.607252,,0.0,,
KernelRidge,604_fri_c4_500_10,ok,0.308949,0.904391,,0.01,,
KernelRidge,605_fri_c2_250_25,ok,0.242317,0.869249,,0.0,,
KernelRidge,606_fri_c2_1000_10,ok,0.343946,0.807407,,0.0,,
KernelRidge,607_fri_c4_1000_50,ok,0.310316,1.027417,,0.0,,
KernelRidge,608_fri_c3_1000_10,ok,0.360043,0.76609,,0.0,,
KernelRidge,609_fri_c0_1000_5,ok,0.731721,0.511216,,0.0,,
