algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
tuned.DSRRegressor,1027_ESL,ok,4.0,488.0,0.627439430521029,0.864478954066511,8.0,741.8486349582672,,x4 + sin(x3 - x4)
tuned.DSRRegressor,1028_SWD,ok,10.0,1000.0,0.30646244623873653,0.6607875204990113,7.0,389.26643085479736,,sin((x3 + x5)*exp(-1))
tuned.DSRRegressor,1029_LEV,ok,4.0,1000.0,0.4205506845634691,0.7214718552056605,8.0,379.9203441143036,,sin(x1)*cos(1) + sin(x2)
tuned.DSRRegressor,1030_ERA,ok,4.0,1000.0,0.3229552134529713,1.6493531921168254,6.0,1318.8590939044952,,(x1 + x2)*exp(-1)
tuned.DSRRegressor,1089_USCrime,ok,13.0,47.0,0.6431249450064478,21.75689643680913,8.0,250.45826053619385,,x10 - sin(x10 + x13)
tuned.DSRRegressor,1096_FacultySalaries,ok,4.0,50.0,0.9272467944468942,0.9255513855601712,11.0,960.5042777061462,,x4 - sin(-2*x2 + x3 + x4)
tuned.DSRRegressor,1191_BNG_pbc,ok,18.0,1000000.0,0.20009313336503254,986.9122267063708,7.0,27758.40326690674,,(x1 + sin(x11))*sin(x5)
tuned.DSRRegressor,1193_BNG_lowbwt,ok,9.0,31104.0,0.5369553750158175,494.64602261585287,15.0,3054.5037162303925,,sin(exp(-x1 - 2*x5 + exp(2*x1)))
tuned.DSRRegressor,1196_BNG_pharynx,error,10.0,1000000.0,,,,,missing result,
tuned.DSRRegressor,1199_BNG_echoMonths,ok,9.0,17496.0,0.41828738453003234,12.234867114951488,10.0,2203.5885939598083,,-sin(exp(x9)) + sin(exp(exp(x1)))
tuned.DSRRegressor,1201_BNG_breastTumor,ok,9.0,116640.0,0.025723245377407444,10.209075805435978,7.0,2300.7877039909363,,sin(x5)*cos(exp(exp(x5)))
tuned.DSRRegressor,1203_BNG_pwLinear,ok,10.0,177147.0,0.4612032404534926,3.2860776776175817,15.0,6767.964518785477,,(x5*cos(x1) - sin(x1))*exp(-cos(x1))
tuned.DSRRegressor,1595_poker,ok,10.0,1025010.0,-3.69353030693631e-06,0.7731883719338439,17.0,28771.158529996872,,exp(-exp(exp(exp(cos(exp(exp(x7)))))))*cos(x1)/sin(x1)
tuned.DSRRegressor,192_vineyard,ok,2.0,52.0,0.5821010979767001,3.1926128437471752,12.0,1316.6202838420868,,x2*(-sin(x1) + sin(x2)) + sin(x1)
tuned.DSRRegressor,197_cpu_act,ok,21.0,8192.0,0.7947919906812746,8.304047724448406,8.0,1072.3269731998444,,x21 - sin(x21 + x7)
tuned.DSRRegressor,201_pol,ok,48.0,15000.0,0.406837121980974,32.36202419143581,11.0,3594.669076681137,,-sin(-x5*x6 + x5 + x6)
tuned.DSRRegressor,210_cloud,ok,5.0,108.0,0.9426348654448505,0.2941044318943926,11.0,801.5667870044708,,x3/2 + x4/2
tuned.DSRRegressor,215_2dplanes,ok,10.0,40768.0,0.5901137167802297,2.807315037800245,18.0,1307.4410498142242,,cos(x1*exp(x2*(-x1 + x5))/(x1**2 + x1))
tuned.DSRRegressor,218_house_8L,ok,8.0,22784.0,0.2668996768774299,43554.79620523173,10.0,826.5382821559906,,exp(sin(2*x2)) - cos(x2)
tuned.DSRRegressor,225_puma8NH,ok,8.0,8192.0,0.5940840022679581,3.6021223847505848,4.0,1122.0257391929626,,sin(x2 + x3)
tuned.DSRRegressor,227_cpu_small,ok,12.0,8192.0,0.8027643795652581,8.141142527851214,10.0,372.02277970314026,,x12 - sin(x12) + sin(x10*x6)
tuned.DSRRegressor,228_elusage,ok,2.0,55.0,0.7660456311156129,10.775393908752248,17.0,437.7323660850525,,-x1 + log((x1 + sin(x1))/x1) - cos(x1)
tuned.DSRRegressor,229_pwLinear,ok,10.0,200.0,0.551475554760732,2.780399256336907,9.0,276.1465663909912,,(-x1 + sin(x5))*cos(x1)
