algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
tuned.DSRRegressor,1027_ESL,ok,4.0,488.0,0.8010391142499428,0.6317421196032805,6.0,731.851966381073,,(x2 + x4)*cos(1)
tuned.DSRRegressor,1028_SWD,ok,10.0,1000.0,0.3544204180835232,0.6375316270596332,7.0,395.78912687301636,,(x3 + sin(x10))*cos(x6)
tuned.DSRRegressor,1029_LEV,ok,4.0,1000.0,0.4160598340920104,0.7242622362071701,13.0,396.1371281147003,,x2*sin(x1)/(x2 + sin(x2)) + sin(x2)
tuned.DSRRegressor,1030_ERA,ok,4.0,1000.0,0.3229552134529713,1.6493531921168254,6.0,1347.1165459156036,,(x1 + x2)*exp(-1)
tuned.DSRRegressor,1089_USCrime,ok,13.0,47.0,0.6431249450064478,21.75689643680913,8.0,272.53531861305237,,x10 - sin(x10 + x13)
tuned.DSRRegressor,1096_FacultySalaries,ok,4.0,50.0,0.9272467944468942,0.9255513855601712,11.0,861.115968465805,,x4 - sin(-2*x2 + x3 + x4)
tuned.DSRRegressor,1191_BNG_pbc,ok,18.0,1000000.0,0.18467006091238858,996.3811711077815,7.0,21442.153753995895,,(x1 + sin(x6))*sin(x5)
tuned.DSRRegressor,1193_BNG_lowbwt,ok,9.0,31104.0,0.5369553750158175,494.64602261585287,15.0,3066.561194896698,,sin(exp(-x1 - 2*x5 + exp(2*x1)))
tuned.DSRRegressor,1196_BNG_pharynx,ok,10.0,1000000.0,0.40252744932613804,322.214212235929,19.0,35063.60785865784,,-sin(x10**2*exp(-exp(x10))/x6 - x10)
tuned.DSRRegressor,1199_BNG_echoMonths,ok,9.0,17496.0,0.41828738453003234,12.234867114951488,10.0,2267.1405823230743,,-sin(exp(x9)) + sin(exp(exp(x1)))
tuned.DSRRegressor,1201_BNG_breastTumor,ok,9.0,116640.0,0.04068188627688729,10.130399690963394,8.0,2407.960178375244,,x4*cos(x4) + sin(exp(x5))
tuned.DSRRegressor,1203_BNG_pwLinear,ok,10.0,177147.0,0.4612032404534926,3.2860776776175817,15.0,6638.791779279709,,(x5*cos(x1) - sin(x1))*exp(-cos(x1))
tuned.DSRRegressor,1595_poker,ok,10.0,1025010.0,-1.7096006543759756e-07,0.7731870101324996,1.0,32024.552354812622,,0
tuned.DSRRegressor,192_vineyard,ok,2.0,52.0,0.4847213857697824,3.545126205060192,13.0,1246.467589378357,,x1*exp(-cos(x2*(-x1 + x2)))
tuned.DSRRegressor,197_cpu_act,ok,21.0,8192.0,0.7978493973952048,8.241954314995354,10.0,1018.0662949085236,,x21 - sin(x21) + sin(x19*x7)
tuned.DSRRegressor,201_pol,ok,48.0,15000.0,0.44885165324753507,31.19485353275178,10.0,2839.8510839939117,,-sin(x5 + x6 + x7 - x9)
tuned.DSRRegressor,210_cloud,ok,5.0,108.0,0.9339017227278611,0.3156985818281833,6.0,784.5660870075226,,(x3 + x4)*cos(x1)
tuned.DSRRegressor,215_2dplanes,ok,10.0,40768.0,0.5751382912224481,2.8581384028857544,21.0,1306.1845910549164,,-cos(x1) + cos(x1**2/(x1**3 + exp(x1*exp(x5))))
tuned.DSRRegressor,218_house_8L,ok,8.0,22784.0,0.2708975877516011,43435.87234422735,12.0,807.4443321228027,,sin(x3) + sin(x2*exp(-x2 + x3))
tuned.DSRRegressor,225_puma8NH,ok,8.0,8192.0,0.59890207733339,3.580680627916834,10.0,1042.3826553821564,,x2*sin(x2 + x3)/sin(x2)
tuned.DSRRegressor,227_cpu_small,ok,12.0,8192.0,0.7947919906812746,8.304047724448406,8.0,335.1961097717285,,x12 - sin(x12 + x7)
tuned.DSRRegressor,228_elusage,ok,2.0,55.0,0.6783606124630726,12.634329201601965,31.0,413.5597655773163,,-x1 + (-x1 + sin(x1))*(-x1 + sin(x1) - sin(x1 + x2*(-x1**2 + x1)))
tuned.DSRRegressor,229_pwLinear,ok,10.0,200.0,0.551475554760732,2.780399256336907,9.0,271.01418685913086,,(-x1 + sin(x5))*cos(x1)
tuned.DSRRegressor,230_machine_cpu,ok,6.0,209.0,0.6712807501396725,67.16740809953515,14.0,265.8415558338165,,x3 - sin(x3 - 1) - cos(x3)
tuned.DSRRegressor,294_satellite_image,ok,36.0,6435.0,0.6838783213336943,1.2595670828710521,9.0,808.6538891792297,,-sin(x20 - x21 + x22)
tuned.DSRRegressor,344_mv,ok,10.0,40768.0,0.865925523076543,3.8201787388446524,7.0,591.2322702407837,,x6*cos(x8) + sin(x8)
