algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
tuned.DSRRegressor,1027_ESL,ok,4.0,488.0,0.8010391142499428,0.6317421196032805,6.0,747.9993252754211,,(x2 + x4)*cos(1)
tuned.DSRRegressor,1028_SWD,ok,10.0,1000.0,0.3127738795727343,0.6577739503834731,10.0,391.87358117103577,,sin(x3/(exp(x1) + exp(x2)))
tuned.DSRRegressor,1029_LEV,ok,4.0,1000.0,0.41463818038470013,0.7251433403181072,9.0,374.52770733833313,,sin(x1/2) + sin(x2)
tuned.DSRRegressor,1030_ERA,ok,4.0,1000.0,0.3203280346071089,1.6525501374992035,14.0,1578.6621754169464,,(x2 + sin(x1))*exp(-sin(x2)/x2)
tuned.DSRRegressor,1089_USCrime,ok,13.0,47.0,0.5923450923795046,23.253331649022403,9.0,256.8626379966736,,-x13 + sin(x1)*cos(x3)
tuned.DSRRegressor,1096_FacultySalaries,ok,4.0,50.0,0.9272467944468942,0.9255513855601712,11.0,944.2126135826111,,x4 - sin(-2*x2 + x3 + x4)
tuned.DSRRegressor,1191_BNG_pbc,ok,18.0,1000000.0,0.1971734230817218,988.7117319194226,6.0,25734.123235464096,,(x1 + x11)*sin(x5)
tuned.DSRRegressor,1193_BNG_lowbwt,ok,9.0,31104.0,0.5393182473910838,493.38234280426605,14.0,2679.685113430023,,cos(x1 - x8 - exp(x1) + exp(-x8))
tuned.DSRRegressor,1196_BNG_pharynx,error,10.0,1000000.0,,,,,missing result,
tuned.DSRRegressor,1199_BNG_echoMonths,ok,9.0,17496.0,0.4183829318167597,12.233862274819042,9.0,1979.327092409134,,x1*sin(x9*exp(x1) + x9)
tuned.DSRRegressor,1201_BNG_breastTumor,ok,9.0,116640.0,0.02771200730107326,10.198650742474644,7.0,1926.8799011707306,,cos(x6)*cos(exp(exp(x7)))
tuned.DSRRegressor,1203_BNG_pwLinear,ok,10.0,177147.0,0.4612032404534926,3.2860776776175817,15.0,6713.595271587372,,(x5*cos(x1) - sin(x1))*exp(-cos(x1))
tuned.DSRRegressor,1595_poker,ok,10.0,1025010.0,-1.7096006543759756e-07,0.7731870101324996,1.0,27323.996018886566,,0
tuned.DSRRegressor,192_vineyard,ok,2.0,52.0,0.33647033735341736,4.022914594040258,27.0,1273.7280440330505,,x1*sin(x1)*sin(x2*(x1 + x2)/x1) + x1 - sin(x2) - sin(x1 - x2)
tuned.DSRRegressor,197_cpu_act,ok,21.0,8192.0,0.7978493973952048,8.241954314995354,10.0,1002.2658340930939,,x21 - sin(x21) + sin(x19*x7)
tuned.DSRRegressor,201_pol,ok,48.0,15000.0,0.38997674081797595,32.8187392574272,7.0,3236.9563138484955,,-sin(x5 + x6 + x8)
