algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
LGBMRegressor,1027_ESL,ok,0.823272,0.668195,,0.04,,
LGBMRegressor,1028_SWD,ok,0.431626,0.636861,,0.03,,
LGBMRegressor,1029_LEV,ok,0.708621,0.491065,,0.03,,
LGBMRegressor,1030_ERA,ok,0.114606,1.706736,,0.03,,
LGBMRegressor,1089_USCrime,ok,-0.432689,43.592804,,0.02,,
LGBMRegressor,1096_FacultySalaries,ok,-0.065241,3.541592,,0.02,,
LGBMRegressor,1191_BNG_pbc,ok,0.079801,893.512829,,0.03,,
LGBMRegressor,1193_BNG_lowbwt,ok,0.55445,449.827823,,0.03,,
LGBMRegressor,1196_BNG_pharynx,ok,0.297827,347.630388,,0.03,,
LGBMRegressor,1199_BNG_echoMonths,ok,0.499118,10.868691,,0.03,,
LGBMRegressor,1201_BNG_breastTumor,ok,-0.003077,11.914565,,0.03,,
LGBMRegressor,1203_BNG_pwLinear,ok,0.5068,3.069871,,0.03,,
LGBMRegressor,1595_poker,ok,-0.522598,1.526295,,0.03,,
LGBMRegressor,192_vineyard,ok,-0.003263,4.946729,,0.02,,
LGBMRegressor,197_cpu_act,ok,-1.046875,9.058653,,0.03,,
LGBMRegressor,201_pol,ok,0.809226,20.015639,,0.03,,
LGBMRegressor,210_cloud,ok,0.656767,0.719403,,0.02,,
LGBMRegressor,215_2dplanes,ok,0.925717,1.178101,,0.03,,
LGBMRegressor,218_house_8L,ok,0.377671,27778.997196,,0.03,,
LGBMRegressor,225_puma8NH,ok,0.412569,4.315364,,0.03,,
LGBMRegressor,227_cpu_small,ok,-1.431738,9.873621,,0.03,,
LGBMRegressor,228_elusage,ok,-0.141867,23.80539,,0.02,,
LGBMRegressor,229_pwLinear,ok,0.87809,1.449554,,0.03,,
LGBMRegressor,230_machine_cpu,ok,0.796225,48.051634,,0.03,,
LGBMRegressor,294_satellite_image,ok,0.713003,0.584501,,0.04,,
LGBMRegressor,344_mv,ok,0.931536,2.827688,,0.03,,
LGBMRegressor,4544_GeographicalOriginalofMusic,ok,0.575602,0.613059,,0.06,,
LGBMRegressor,485_analcatdata_vehicle,ok,-0.19912,311.497145,,0.02,,
LGBMRegressor,503_wind,ok,0.704308,3.21849,,0.03,,
LGBMRegressor,505_tecator,ok,0.983037,1.643381,,0.05,,
LGBMRegressor,519_vinnie,ok,0.728011,1.458073,,0.03,,
LGBMRegressor,522_pm10,ok,0.105606,0.758439,,0.03,,
LGBMRegressor,523_analcatdata_neavote,ok,0.951304,0.817428,,0.02,,
LGBMRegressor,527_analcatdata_election2000,ok,0.177032,102471.646221,,0.02,,
LGBMRegressor,529_pollen,ok,0.347406,2.230327,,0.03,,
LGBMRegressor,537_houses,ok,0.558255,68726.885514,,0.03,,
LGBMRegressor,542_pollution,ok,0.568045,40.146348,,0.02,,
LGBMRegressor,547_no2,ok,0.656819,0.466789,,0.03,,
LGBMRegressor,556_analcatdata_apnea2,ok,0.302525,1984.987001,,0.03,,
LGBMRegressor,557_analcatdata_apnea1,ok,0.078016,1918.80173,,0.03,,
LGBMRegressor,560_bodyfat,ok,0.918881,2.006716,,0.03,,
LGBMRegressor,561_cpu,ok,0.674281,47.665003,,0.03,,
LGBMRegressor,562_cpu_small,ok,-1.431738,9.873621,,0.03,,
LGBMRegressor,564_fried,ok,0.899977,1.827018,,0.03,,
LGBMRegressor,573_cpu_act,ok,-1.046875,9.058653,,0.03,,
LGBMRegressor,574_house_16H,ok,0.458973,25900.972831,,0.03,,
LGBMRegressor,579_fri_c0_250_5,ok,0.756879,0.498028,,0.03,,
LGBMRegressor,581_fri_c3_500_25,ok,0.785851,0.523028,,0.03,,
LGBMRegressor,582_fri_c1_500_25,ok,0.784892,0.431379,,0.03,,
LGBMRegressor,583_fri_c1_1000_50,ok,0.699187,0.543312,,0.03,,
LGBMRegressor,584_fri_c4_500_25,ok,0.749063,0.467115,,0.03,,
LGBMRegressor,586_fri_c3_1000_25,ok,0.466831,0.6968,,0.03,,
LGBMRegressor,588_fri_c4_1000_100,ok,0.681624,0.487345,,0.04,,
LGBMRegressor,589_fri_c2_1000_25,ok,0.741152,0.496057,,0.03,,
LGBMRegressor,590_fri_c0_1000_50,ok,0.720658,0.525964,,0.04,,
LGBMRegressor,591_fri_c1_100_10,ok,0.585034,0.643351,,0.02,,
LGBMRegressor,592_fri_c4_1000_25,ok,0.726969,0.549215,,0.03,,
LGBMRegressor,593_fri_c1_1000_10,ok,0.831375,0.368578,,0.03,,
LGBMRegressor,594_fri_c2_100_5,ok,0.769864,0.495707,,0.02,,
LGBMRegressor,595_fri_c0_1000_10,ok,0.717083,0.524858,,0.03,,
LGBMRegressor,596_fri_c2_250_5,ok,0.873389,0.385113,,0.03,,
LGBMRegressor,597_fri_c2_500_5,ok,0.830281,0.438762,,0.03,,
LGBMRegressor,598_fri_c0_1000_25,ok,0.708324,0.516097,,0.03,,
LGBMRegressor,599_fri_c2_1000_5,ok,0.795807,0.473068,,0.03,,
LGBMRegressor,601_fri_c1_250_5,ok,0.876436,0.34724,,0.03,,
LGBMRegressor,602_fri_c3_250_10,ok,0.711288,0.543296,,0.03,,
LGBMRegressor,603_fri_c0_250_50,ok,0.726836,0.464194,,0.04,,
LGBMRegressor,604_fri_c4_500_10,ok,0.809987,0.474234,,0.03,,
LGBMRegressor,605_fri_c2_250_25,ok,0.622543,0.613528,,0.03,,
LGBMRegressor,606_fri_c2_1000_10,ok,0.733709,0.5144,,0.03,,
LGBMRegressor,607_fri_c4_1000_50,ok,0.748483,0.620448,,0.04,,
LGBMRegressor,608_fri_c3_1000_10,ok,0.79434,0.434289,,0.03,,
LGBMRegressor,609_fri_c0_1000_5,ok,0.878388,0.344191,,0.03,,
LGBMRegressor,611_fri_c3_100_5,ok,0.539693,0.718056,,0.02,,
LGBMRegressor,612_fri_c1_1000_5,ok,0.803415,0.448494,,0.03,,
LGBMRegressor,613_fri_c3_250_5,ok,0.798836,0.374359,,0.03,,
LGBMRegressor,615_fri_c4_250_10,ok,0.747683,0.437571,,0.03,,
LGBMRegressor,616_fri_c4_500_50,ok,0.739413,0.528123,,0.04,,
LGBMRegressor,617_fri_c3_500_5,ok,0.813201,0.36128,,0.03,,
LGBMRegressor,618_fri_c3_1000_50,ok,0.76472,0.431405,,0.04,,
LGBMRegressor,620_fri_c1_1000_25,ok,0.780188,0.500493,,0.03,,
LGBMRegressor,621_fri_c0_100_10,ok,0.785585,0.475906,,0.04,,
LGBMRegressor,622_fri_c2_1000_50,ok,0.63676,0.575642,,0.04,,
LGBMRegressor,623_fri_c4_1000_10,ok,0.797852,0.354191,,0.03,,
LGBMRegressor,624_fri_c0_100_5,ok,0.580152,0.623629,,0.02,,
LGBMRegressor,626_fri_c2_500_50,ok,0.737139,0.46959,,0.03,,
LGBMRegressor,627_fri_c2_500_10,ok,0.856987,0.332228,,0.03,,
LGBMRegressor,628_fri_c3_1000_5,ok,0.743148,0.517675,,0.03,,
LGBMRegressor,631_fri_c1_500_5,ok,0.763628,0.450679,,0.03,,
LGBMRegressor,633_fri_c0_500_25,ok,0.727181,0.475559,,0.03,,
LGBMRegressor,634_fri_c2_100_10,ok,0.63965,0.58818,,0.02,,
LGBMRegressor,635_fri_c0_250_10,ok,0.782422,0.416342,,0.03,,
LGBMRegressor,637_fri_c1_500_50,ok,0.811532,0.40081,,0.04,,
LGBMRegressor,641_fri_c1_500_10,ok,0.909089,0.33574,,0.03,,
LGBMRegressor,643_fri_c2_500_25,ok,0.817236,0.424059,,0.03,,
LGBMRegressor,644_fri_c4_250_25,ok,0.75158,0.44776,,0.03,,
LGBMRegressor,645_fri_c3_500_50,ok,0.779799,0.368782,,0.04,,
LGBMRegressor,646_fri_c3_500_10,ok,0.726408,0.426457,,0.03,,
LGBMRegressor,647_fri_c1_250_10,ok,0.772979,0.468279,,0.03,,
LGBMRegressor,648_fri_c1_250_50,ok,0.804305,0.440074,,0.03,,
LGBMRegressor,649_fri_c0_500_5,ok,0.856218,0.333227,,0.03,,
LGBMRegressor,650_fri_c0_500_50,ok,0.735944,0.475801,,0.05,,
LGBMRegressor,651_fri_c0_100_25,ok,0.580459,0.716957,,0.03,,
LGBMRegressor,653_fri_c0_250_25,ok,0.794696,0.487907,,0.03,,
LGBMRegressor,654_fri_c0_500_10,ok,0.750994,0.508589,,0.03,,
LGBMRegressor,656_fri_c1_100_5,ok,0.470234,0.7201,,0.02,,
LGBMRegressor,657_fri_c2_250_10,ok,0.863624,0.350548,,0.03,,
LGBMRegressor,658_fri_c3_250_25,ok,0.653826,0.617544,,0.03,,
LGBMRegressor,659_sleuth_ex1714,ok,-0.598901,2551.252623,,0.02,,
LGBMRegressor,663_rabe_266,ok,0.976415,7.580509,,0.02,,
LGBMRegressor,665_sleuth_case2002,ok,0.227491,7.506717,,0.03,,
LGBMRegressor,666_rmftsa_ladata,ok,0.315366,2.335101,,0.03,,
LGBMRegressor,678_visualizing_environmental,ok,0.185973,2.699867,,0.02,,
LGBMRegressor,687_sleuth_ex1605,ok,0.131154,13.189876,,0.03,,
LGBMRegressor,690_visualizing_galaxy,ok,0.965067,17.38083,,0.03,,
LGBMRegressor,695_chatfield_4,ok,0.756306,20.059127,,0.03,,
LGBMRegressor,706_sleuth_case1202,ok,0.422256,75.08198,,0.02,,
LGBMRegressor,712_chscase_geyser1,ok,0.704087,6.967484,,0.03,,
LGBMRegressor,_deprecated_195_auto_price,ok,0.888282,2112.254246,,0.03,,
LGBMRegressor,_deprecated_207_autoPrice,ok,0.888282,2112.254246,,0.03,,
LGBMRegressor,auto_insurance_losses,ok,0.652827,16.423708,,0.03,,
LGBMRegressor,auto_insurance_price,ok,0.920831,2001.500482,,0.03,,
LGBMRegressor,feynman_III_10_19,ok,0.963593,1.490025,,52.95,,
LGBMRegressor,feynman_III_12_43,ok,0.977434,0.127715,,28.53,,
LGBMRegressor,feynman_III_13_18,ok,0.907971,97.618836,,23.65,,
LGBMRegressor,feynman_III_14_14,ok,0.598942,5.378616,,36.39,,
LGBMRegressor,feynman_III_15_12,ok,0.381519,4.239497,,31.86,,
LGBMRegressor,feynman_III_15_14,ok,0.403493,0.007599,,37.04,,
LGBMRegressor,feynman_III_15_27,ok,0.786677,1.461493,,28.85,,
LGBMRegressor,feynman_III_17_37,ok,0.831706,1.81055,,27.88,,
LGBMRegressor,feynman_III_19_51,ok,0.362111,0.87784,,48.36,,
LGBMRegressor,feynman_III_21_20,ok,0.908754,3.475326,,40.7,,
LGBMRegressor,feynman_III_4_32,ok,0.632605,3.537824,,32.03,,
LGBMRegressor,feynman_III_4_33,ok,0.961669,0.958601,,41.26,,
LGBMRegressor,feynman_III_7_38,ok,0.828843,17.105768,,30.38,,
LGBMRegressor,feynman_III_8_54,ok,-0.043639,0.388589,,30.18,,
LGBMRegressor,feynman_III_9_52,ok,0.570611,11.057552,,34.75,,
LGBMRegressor,feynman_II_10_9,ok,0.868829,0.081013,,28.11,,
LGBMRegressor,feynman_II_11_20,ok,0.639388,2.745669,,46.45,,
LGBMRegressor,feynman_II_11_27,ok,0.918634,0.174259,,33.28,,
LGBMRegressor,feynman_II_11_28,ok,0.967348,0.061185,,35.52,,
LGBMRegressor,feynman_II_11_3,ok,0.761618,0.07331,,57.74,,
LGBMRegressor,feynman_II_13_17,ok,0.668324,0.019261,,30.25,,
LGBMRegressor,feynman_II_13_23,ok,0.9843,0.157186,,47.63,,
LGBMRegressor,feynman_II_13_34,ok,0.96931,0.353268,,39.15,,
LGBMRegressor,feynman_II_15_4,ok,0.900991,1.878847,,43.04,,
LGBMRegressor,feynman_II_15_5,ok,0.907318,1.725053,,23.43,,
LGBMRegressor,feynman_II_21_32,ok,0.746846,0.022895,,43.2,,
LGBMRegressor,feynman_II_24_17,ok,0.98222,0.11039,,37.59,,
LGBMRegressor,feynman_II_27_16,ok,0.93002,25.527151,,30.25,,
LGBMRegressor,feynman_II_27_18,ok,0.963543,3.51508,,60.68,,
LGBMRegressor,feynman_II_2_42,ok,0.862742,2.950256,,44.53,,
LGBMRegressor,feynman_II_34_11,ok,0.655952,3.233615,,28.04,,
LGBMRegressor,feynman_II_34_2,ok,0.947674,2.194148,,47.95,,
LGBMRegressor,feynman_II_34_29a,ok,0.914777,0.053823,,39.94,,
LGBMRegressor,feynman_II_34_29b,ok,0.616758,130.39568,,32.05,,
LGBMRegressor,feynman_II_34_2a,ok,0.935347,0.132081,,31.99,,
LGBMRegressor,feynman_II_35_18,ok,0.936608,0.070872,,35.91,,
LGBMRegressor,feynman_II_35_21,ok,0.88807,1.683945,,50.18,,
LGBMRegressor,feynman_II_36_38,ok,0.785935,0.424666,,22.85,,
LGBMRegressor,feynman_II_37_1,ok,0.881643,9.909461,,23.42,,
LGBMRegressor,feynman_II_38_14,ok,0.98097,0.028915,,36.48,,
LGBMRegressor,feynman_II_38_3,ok,0.893047,3.442018,,33.48,,
LGBMRegressor,feynman_II_3_24,ok,0.940135,0.009907,,48.72,,
LGBMRegressor,feynman_II_4_23,ok,0.598356,0.015206,,37.28,,
LGBMRegressor,feynman_II_6_11,ok,0.830762,0.008784,,50.22,,
LGBMRegressor,feynman_II_6_15a,ok,0.745605,0.198653,,35.13,,
LGBMRegressor,feynman_II_6_15b,ok,0.721094,0.018914,,34.31,,
LGBMRegressor,feynman_II_8_31,ok,0.980857,1.643435,,40.67,,
LGBMRegressor,feynman_II_8_7,ok,0.49194,0.09951,,47.62,,
LGBMRegressor,feynman_I_10_7,ok,0.981367,0.161381,,27.25,,
LGBMRegressor,feynman_I_11_19,ok,0.905384,2.559269,,34.18,,
LGBMRegressor,feynman_I_12_1,ok,0.97286,0.85028,,40.08,,
LGBMRegressor,feynman_I_12_11,ok,0.895618,6.939523,,40.09,,
LGBMRegressor,feynman_I_12_2,ok,0.446988,0.131209,,41.44,,
LGBMRegressor,feynman_I_12_4,ok,0.7026,0.010078,,25.12,,
LGBMRegressor,feynman_I_12_5,ok,0.979415,0.65708,,30.48,,
LGBMRegressor,feynman_I_13_12,ok,0.7284,5.633242,,34.91,,
LGBMRegressor,feynman_I_13_4,ok,0.928371,7.310891,,45.8,,
LGBMRegressor,feynman_I_14_3,ok,0.956999,3.872185,,38.57,,
LGBMRegressor,feynman_I_14_4,ok,0.980258,1.769465,,60.68,,
LGBMRegressor,feynman_I_15_10,ok,0.971659,0.323304,,32.54,,
LGBMRegressor,feynman_I_15_3t,ok,0.982806,0.168072,,47.02,,
LGBMRegressor,feynman_I_15_3x,ok,0.973708,0.281928,,30.76,,
LGBMRegressor,feynman_I_16_6,ok,0.972767,0.207401,,41.97,,
LGBMRegressor,feynman_I_18_12,ok,0.919812,2.080395,,26.38,,
LGBMRegressor,feynman_I_18_14,ok,0.855754,10.370842,,43.51,,
LGBMRegressor,feynman_I_18_4,ok,0.982665,0.117298,,23.2,,
LGBMRegressor,feynman_I_24_6,ok,0.918107,4.271164,,35.97,,
LGBMRegressor,feynman_I_25_13,ok,0.941311,0.202264,,50.43,,
LGBMRegressor,feynman_I_26_2,ok,0.96606,0.100846,,38.73,,
LGBMRegressor,feynman_I_27_6,ok,0.932983,0.116138,,33.23,,
LGBMRegressor,feynman_I_29_16,ok,0.81358,0.803421,,43.76,,
LGBMRegressor,feynman_I_29_4,ok,0.902611,0.337141,,31.93,,
LGBMRegressor,feynman_I_30_3,ok,0.258575,2.312936,,33.19,,
LGBMRegressor,feynman_I_30_5,ok,0.924297,0.034456,,43.41,,
LGBMRegressor,feynman_I_32_17,ok,0.734788,2.145444,,55.11,,
LGBMRegressor,feynman_I_32_5,ok,0.284223,0.225936,,24.99,,
LGBMRegressor,feynman_I_34_1,ok,0.960093,0.395316,,35.57,,
LGBMRegressor,feynman_I_34_14,ok,0.971815,0.245941,,31.0,,
LGBMRegressor,feynman_I_34_27,ok,0.967579,0.16634,,50.15,,
LGBMRegressor,feynman_I_34_8,ok,0.835351,3.338399,,48.15,,
LGBMRegressor,feynman_I_37_4,ok,0.897875,0.904672,,41.0,,
LGBMRegressor,feynman_I_38_12,ok,0.38995,1.555782,,50.23,,
LGBMRegressor,feynman_I_39_1,ok,0.96764,1.122549,,34.81,,
LGBMRegressor,feynman_I_39_11,ok,0.928969,0.672278,,38.23,,
LGBMRegressor,feynman_I_39_22,ok,0.851228,3.06994,,26.52,,
LGBMRegressor,feynman_I_40_1,ok,0.813538,0.252232,,34.6,,
LGBMRegressor,feynman_I_41_16,ok,0.747482,1.201232,,27.75,,
LGBMRegressor,feynman_I_43_16,ok,0.818082,3.039667,,49.21,,
LGBMRegressor,feynman_I_43_31,ok,0.939501,5.143474,,26.32,,
LGBMRegressor,feynman_I_43_43,ok,0.704839,1.220544,,27.63,,
LGBMRegressor,feynman_I_44_4,ok,0.796241,9.242002,,39.6,,
LGBMRegressor,feynman_I_47_23,ok,0.925735,0.196513,,39.82,,
LGBMRegressor,feynman_I_48_2,ok,0.968867,15.19178,,24.17,,
LGBMRegressor,feynman_I_50_26,ok,0.633757,1.294601,,36.48,,
LGBMRegressor,feynman_I_6_2,ok,0.969642,0.007044,,38.2,,
LGBMRegressor,feynman_I_6_2a,ok,0.988146,0.00792,,32.56,,
LGBMRegressor,feynman_I_6_2b,ok,0.666978,0.029382,,35.35,,
LGBMRegressor,feynman_I_8_14,ok,0.761675,0.472649,,44.86,,
LGBMRegressor,feynman_I_9_18,ok,0.816513,0.046867,,25.79,,
LGBMRegressor,feynman_test_1,ok,0.639547,5.721131,,47.55,,
LGBMRegressor,feynman_test_10,ok,0.985594,0.057653,,27.3,,
LGBMRegressor,feynman_test_11,ok,0.841872,0.494928,,27.87,,
LGBMRegressor,feynman_test_12,ok,0.938785,3.331605,,52.95,,
LGBMRegressor,feynman_test_13,ok,0.84631,0.005481,,42.56,,
LGBMRegressor,feynman_test_14,ok,-0.928735,9.786337,,40.05,,
LGBMRegressor,feynman_test_15,ok,0.969525,0.248809,,34.14,,
LGBMRegressor,feynman_test_16,ok,0.910172,8.367225,,44.26,,
LGBMRegressor,feynman_test_17,ok,0.814453,402.050949,,48.03,,
