algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
MRGPRegressor,1027_ESL,ok,4.0,488.0,0.8059667776195022,0.6238698940310565,64,5.146827936172485,,"mul(div(cube(exp(log(log(sub(add(cos(sqrt(add(sin(cube(X1)), sqrt(X3)))), div(sin(sub(sqrt(log(X4)), mul(X4, sin(X1)))), sin(cube(sin(sin(cube(add(X1, mul(X1, X3))))))))), add(add(cube(X1), quart(X3)), mul(X1, log(X2)))))))), div(square(X4), mul(X1, mul(cube(X4), cos(X2))))), square(sqrt(add(X4, X2))))"
MRGPRegressor,1028_SWD,ok,10.0,1000.0,0.37166718822122213,0.6289580947654065,97,13.285719156265259,,"mul(sin(div(log(sin(mul(X4, X4))), cube(mul(sin(div(square(X3), cube(X10))), log(X9))))), log(sqrt(div(add(X7, add(mul(exp(sin(X3)), add(add(X5, X2), sin(X8))), add(X10, add(X9, add(sqrt(sub(add(mul(exp(sin(mul(sin(div(square(add(add(X5, mul(X3, quart(X5))), sin(X8))), cube(mul(sin(div(square(X7), cube(X10))), log(X9))))), log(sqrt(div(X5, X9)))))), add(add(X5, X2), sin(X8))), X4), sqrt(X2))), X10))))), X9))))"
MRGPRegressor,1029_LEV,ok,4.0,1000.0,0.5323478554181078,0.6481464279670853,58,15.411617517471313,,"div(cube(X3), div(cube(sin(mul(X1, cube(mul(div(cube(sub(mul(sub(X1, X4), cos(X1)), quart(sin(mul(X1, X3))))), mul(div(div(cube(X2), add(X4, X4)), mul(quart(X2), X4)), sqrt(cos(add(X3, X1))))), square(mul(cos(mul(X3, X1)), cube(X1)))))))), div(square(X1), add(X4, exp(X3)))))"
MRGPRegressor,1030_ERA,ok,4.0,1000.0,0.32248013173025114,1.6499317654702728,50,10.881238222122192,,"mul(div(cos(add(sqrt(exp(cos(quart(mul(div(div(cube(exp(sin(X2))), add(X4, X4)), X3), sqrt(X1)))))), X2)), mul(quart(mul(div(div(sin(X2), add(X4, X4)), cos(quart(X3))), mul(X2, X2))), div(sqrt(X1), quart(exp(X3))))), square(sqrt(log(X3))))"
MRGPRegressor,1089_USCrime,ok,13.0,47.0,0.47593632520011564,26.365188285276318,44,11.042000532150269,,"add(sin(cube(log(quart(X10)))), add(div(sin(div(cos(X1), exp(X13))), add(sin(add(div(sin(sin(X2)), add(sin(X13), sin(X4))), cos(div(cos(X3), exp(X6))))), sin(X11))), X1))"
MRGPRegressor,1096_FacultySalaries,ok,4.0,50.0,-0.20276937921629568,3.763272354823814,35,19.511804580688477,,"square(mul(add(sin(div(sqrt(X1), quart(X3))), sqrt(add(X2, add(log(X1), div(X4, X3))))), div(div(cube(X2), X4), square(sqrt(cos(square(X2)))))))"
MRGPRegressor,1191_BNG_pbc,ok,18.0,1000000.0,0.3342520054031197,900.3549371882425,50,1802.7032868862152,,"mul(exp(sub(X1, X7)), div(mul(sqrt(add(sin(cube(X11)), quart(add(X7, add(X2, add(X9, add(X17, add(X6, add(X14, add(X18, add(X10, add(X16, add(X8, quart(X8)))))))))))))), sub(X1, log(sub(X6, X16)))), cos(sqrt(sub(X6, X9)))))"
MRGPRegressor,1193_BNG_lowbwt,ok,9.0,31104.0,0.5870571904095911,467.1195585766672,40,40.16009187698364,,"mul(log(div(add(X3, cos(add(X7, div(add(sqrt(cos(add(X8, mul(X1, add(X6, X4))))), cos(mul(X1, add(X5, X4)))), cube(sin(sin(X9))))))), cube(sin(X1)))), mul(quart(X8), sin(X6)))"
MRGPRegressor,1196_BNG_pharynx,ok,10.0,1000000.0,0.4804564806361735,300.4669299558864,43,860.8980808258057,,"add(mul(X10, sqrt(log(X6))), log(sqrt(div(sqrt(add(mul(X10, sqrt(log(X6))), log(X9))), mul(add(square(add(square(add(X8, X10)), X7)), cos(X4)), cube(div(X10, sin(X1))))))))"
MRGPRegressor,1199_BNG_echoMonths,ok,9.0,17496.0,0.44022357144033286,12.001963980810856,51,20.37567925453186,,"add(div(div(sqrt(exp(exp(X7))), div(div(exp(mul(add(X9, add(X9, sub(X5, X1))), X5)), log(X1)), sub(sqrt(X4), square(X5)))), X4), sqrt(cos(sqrt(mul(mul(add(X8, sub(div(X3, X1), X1)), X2), X4)))))"
