algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
MRGPRegressor,1027_ESL,ok,4.0,488.0,0.865813134371299,0.5188131611908458,64.0,2.007399320602417,,"mul(sqrt(X3), div(sub(X4, mul(div(sub(X3, mul(X4, X1)), add(add(cube(X1), quart(square(X1))), mul(X1, X4))), sqrt(cos(X3)))), add(add(cube(X1), quart(square(div(cube(X2), X4)))), mul(X1, log(sub(X4, add(add(cube(X1), quart(X3)), mul(X1, log(log(X2))))))))))"
MRGPRegressor,1028_SWD,ok,10.0,1000.0,0.41944456541085473,0.6045729176289428,67.0,9.417852401733398,,"mul(sin(div(mul(sin(div(square(X3), cube(X10))), log(sqrt(div(X5, X9)))), cube(quart(X1)))), log(add(X6, add(X7, add(X8, add(X10, add(add(add(X8, add(square(X3), add(add(cos(X3), X9), add(X4, add(X2, add(X3, add(X5, X1))))))), add(X10, add(mul(exp(sin(div(square(X3), cube(X10)))), add(add(X5, X2), X9)), add(X4, X3)))), add(X4, add(X2, add(X3, add(X5, X1)))))))))))"
MRGPRegressor,1029_LEV,ok,4.0,1000.0,0.535684156933736,0.6458303020839121,110.0,13.529585599899292,,"mul(div(cube(div(cube(X1), log(X2))), div(square(square(div(X2, X1))), mul(div(cube(div(cube(X1), log(X2))), div(square(X1), add(log(square(X3)), square(div(X1, X3))))), square(sqrt(add(sin(div(mul(sqrt(exp(sub(X3, sqrt(div(X4, div(cube(exp(mul(X3, X1))), div(sqrt(exp(sub(X3, div(square(X1), add(X4, X2))))), add(X4, square(sqrt(X3)))))))))), add(X2, sqrt(div(X4, X1)))), exp(cos(X1)))), X2)))))), square(sqrt(add(sin(div(mul(sqrt(exp(sub(X3, div(square(X1), add(X4, X2))))), add(X2, sqrt(div(X4, X1)))), exp(cos(X3)))), X2))))"
MRGPRegressor,1030_ERA,ok,4.0,1000.0,0.31018749459543193,1.6648323178973774,114.0,19.61113476753235,,"add(cos(sqrt(add(sin(exp(X2)), quart(square(X3))))), div(sin(sin(cube(add(X1, div(cube(exp(X2)), div(cube(div(X2, X4)), add(X2, div(X4, sin(div(mul(sqrt(exp(X3)), add(quart(X2), sqrt(div(X4, X1)))), add(cos(sqrt(add(sin(cube(X1)), quart(square(X3))))), div(sin(sin(cube(add(X1, div(cube(exp(X2)), div(cube(div(X2, X1)), add(X4, exp(X2)))))))), sin(cube(div(cube(exp(X3)), sqrt(sqrt(div(X4, X1)))))))))))))))))), sin(cube(cos(div(X4, X2))))))"
MRGPRegressor,1089_USCrime,ok,13.0,47.0,0.6470229053256326,21.637750578510573,39.0,11.2416832447052,,"sqrt(add(sin(cube(log(quart(X10)))), add(div(sin(cos(sin(div(sub(X6, cos(square(X1))), mul(X2, sqrt(X9)))))), add(sin(X13), cos(cos(X9)))), cos(X8))))"
MRGPRegressor,1096_FacultySalaries,ok,4.0,50.0,0.719913876943098,1.8160184843111504,41.0,13.70690369606018,,"cube(div(mul(mul(square(X4), log(X3)), sub(add(sqrt(X1), log(X3)), sqrt(X4))), sqrt(mul(div(X2, div(square(mul(quart(X4), log(exp(X3)))), add(X4, X2))), square(sqrt(sub(X3, X2)))))))"
MRGPRegressor,1191_BNG_pbc,ok,18.0,1000000.0,0.33293897779201986,901.2423665003054,50.0,1769.4081258773804,,"add(X18, add(X7, add(X2, add(log(X11), add(div(add(sub(div(cube(add(sqrt(div(X9, cos(X1))), add(X7, add(X2, cos(cube(X9)))))), log(X1)), X11), add(X8, add(X4, add(X3, add(X1, X13))))), X5), add(X6, add(X14, add(X12, add(X10, add(X16, add(X8, quart(X8))))))))))))"
MRGPRegressor,1193_BNG_lowbwt,ok,9.0,31104.0,0.5903639765029293,465.2454863923323,94.0,41.150805711746216,,"add(div(div(sqrt(X2), div(div(quart(X8), log(X1)), sub(sqrt(X4), square(X3)))), sub(sub(div(exp(X8), add(X7, X9)), quart(X1)), div(cos(X5), X4))), sqrt(cos(add(div(div(sqrt(X2), div(X2, sub(sqrt(X4), square(X3)))), sub(sub(div(quart(X6), add(X7, X9)), quart(exp(X7))), div(cos(X5), square(div(X3, X1))))), sqrt(cos(cos(quart(square(X1)))))))))"
MRGPRegressor,1196_BNG_pharynx,ok,10.0,1000000.0,0.4822052838151749,299.9608121563783,83.0,1084.736649274826,,"div(cos(square(exp(exp(cos(X5))))), div(add(div(div(sqrt(div(sqrt(add(cube(X6), log(X9))), mul(add(square(add(X8, sqrt(X6))), cos(X4)), X10))), exp(X9)), div(cos(X2), log(X9))), sub(sqrt(div(X8, X4)), sub(cube(log(square(X8))), quart(X5)))), div(cos(mul(X10, sqrt(log(X6)))), div(cos(X1), square(div(X9, X1))))))"
MRGPRegressor,1199_BNG_echoMonths,ok,9.0,17496.0,0.4451682439962277,11.948837932914456,76.0,21.894779682159424,,"add(mul(add(X9, cos(add(mul(add(X9, add(X8, add(X2, add(exp(X2), add(X7, add(X5, add(X1, add(X3, square(div(div(sqrt(exp(exp(X5))), div(div(X4, log(X1)), sub(sqrt(X2), square(X3)))), sub(sub(div(quart(X6), add(X7, X9)), quart(exp(X7))), div(cos(exp(X2)), square(div(quart(X5), X1)))))))))))))), X5), mul(X1, X2)))), X5), mul(X1, X2))"
