algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
OperonRegressor,1027_ESL,ok,4,200,0.7931422864471533,0.6441571628146253,61.0,48.5285120010376,,((-0.000) + (1.000 * ((((0.252 * X1) - ((-0.312) * X3)) - ((((-0.272) * X2) + ((-0.310) * X4)) + (-0.043))) - (((0.022 - (((0.603 * X2) - (0.079 * X4)) + ((-0.359) * X1))) / (((-661.231) * ((((-36.441) * X2) + ((-103.129) * X4)) + (-422.255))) / (((3.024 * X1) - (9.326 * X3)) - ((1.557 * X2) + ((-6.928) * X4))))) * ((((-7583.947) * X2) + ((-10567.915) * X4)) - (((-3331.377) * X4) + (((-235.045) - (9389.363 * X3)) - (((9987.974 * X1) - (274.515 * X3)) + 7344.485))))))))
OperonRegressor,1028_SWD,ok,10,200,0.37956080843406137,0.6249948703652294,60.0,141.08724212646484,,(0.003 + (0.998 * ((((((0.083 * X6) + (0.102 * X4)) - (((-0.202) * X10) - (0.061 * X2))) + (((0.021 - ((-0.011) * X9)) + (((-0.008) * X5) - (0.011 * X3))) / ((((-65.629) * X10) - (-107.044)) / (((((-123.502) * X6) + ((-44.566) * X4)) + ((439.480 * X5) + (451.235 * X3))) + (506.626 * X9))))) - (((233.566 * X3) - (((86.636 * X6) - (16.148 * X5)) + ((-17.441) * X2))) * ((((-0.002) * X9) + ((-0.020) * X10)) / (((-93.826) * X3) - 25.135)))) + ((0.079 * X5) + (0.258 * X3)))))
OperonRegressor,1029_LEV,ok,4,200,0.5334757272496935,0.6473643644105623,59.0,130.32095193862915,,(0.000 + (1.001 * ((((((((-0.029) * X4) * (((-1.182) * X4) + (1.457 * X2))) - (((-0.599) * X2) - (-0.041))) - ((-0.365) * X1)) - (((-0.208) * X4) - (((-0.001) * X1) / ((0.224 * X4) + ((-0.121) * X2))))) + (0.221 * X3)) + (((((0.271 * X2) - (((-0.520) * X4) + ((-1.012) * X3))) - (((-0.103) * X1) / (2.359 * X2))) - (((-3.171) * X1) + ((-3.568) * X2))) / (182.899 - (((126.411 * X1) + ((-21.784) * X2)) + ((-47.352) * X3)))))))
OperonRegressor,1030_ERA,ok,4,200,0.3087946794615457,1.666512219554213,62.0,79.53655791282654,,((-0.000) + (0.999 * ((((((((-0.009) * X2) + ((-0.002) * X3)) + 0.010) * (((((700782875653439488.000 * X2) / ((-241811722015845908480.000) * X4)) + (773.481 - ((-216.152) * X4))) + ((476.611 * X3) + ((-281.230) * X2))) + ((-53.274) * X1))) - ((((-100.724) / ((-114.405) * X2)) + ((-4.834) * X2)) + 22.956)) * ((((-0.243) * X2) / ((-66.621) * X4)) + ((((-0.048) * X2) + ((-0.020) * X3)) + (-0.004)))) - (((0.176 * X3) + (((0.218 * X2) + 0.285) + ((5.738 * X3) * ((-0.012) * X3)))) - (0.385 * X1)))))
OperonRegressor,1089_USCrime,ok,13,47,-0.5104193837162403,44.759747041221296,62.0,13.378757953643799,,(0.000 + (1.000 * ((((((-0.004) - (0.001 * X3)) - (((-0.001) * X13) - (0.006 * X10))) * ((((-85.348) * X1) - (16.556 * X10)) + ((((-20.142) * X4) + (29.198 * X13)) - (8.182 * X12)))) - (0.662 * X13)) + ((((-4.696) / ((((-4.179) * X4) + ((-3.810) * X13)) - ((-0.435) * X12))) - (((-0.181) - ((-0.270) * X4)) - (0.059 * X2))) + (((0.191 * X12) - (0.000 / ((0.008 * X13) - ((-0.047) * X10)))) - ((-4.099) / ((((-3.436) * X4) + ((-3.264) * X13)) - ((-0.792) * X12))))))))
OperonRegressor,1096_FacultySalaries,ok,4,50,0.9654874369563115,0.6374748788668576,58.0,13.443769931793213,,(0.001 + (0.999 * (((0.095 + (((0.022 * X2) + (((-0.001) + ((-0.018) * X3)) + ((-0.001) * X1))) * ((10.785 * X2) + (8.314 / ((0.436 + ((-2.431) * X3)) + (5.421 * X3)))))) + (((0.015 * X2) / ((((-5.283) * X4) + ((-0.234) * X1)) + (4.340 * X3))) - (((-5.888) * X2) + (1.857 * X4)))) + ((((-0.065) / ((((-1.887) * X4) + ((-3.261) * X1)) - (1.551 * X3))) - (((-0.556) * X2) / (0.094 + ((-2.248) * X3)))) + (0.232 + ((-3.214) * X3))))))
OperonRegressor,1191_BNG_pbc,ok,18,200,0.29973733368611855,923.3987950225244,41.0,7203.168447494507,,((-0.022) + (0.997 * ((((2.807 * X1) + (0.330 * X6)) - (((0.033 * X11) - (-0.608)) * (((1.074 * X1) + ((-0.496) * X6)) - ((0.135 * X7) + ((0.779 * X11) - (2421069824.000 / (-11279788933120.000))))))) + (((-2.892) * X1) - ((((-0.957) * X1) + (0.427 * X6)) - (((0.029 * ((-1.009) * X10)) + ((-0.200) * X11)) + ((-0.176) * X9)))))))
OperonRegressor,1193_BNG_lowbwt,ok,9,200,0.5926585903119292,463.9405988027315,67.0,2581.2512233257294,,((-0.000) + (1.001 * ((((((-0.075) * X3) + (((((-1.568) * X5) + (0.367 * X1)) / (57.768 * X4)) - ((-112.483) / (((-104.594) * X3) + (431.199 * X1))))) - (((-0.054) * X8) + (((-0.027) * X9) - (-0.390)))) - (((-0.061) * X4) - (((-0.068) * X5) + ((-1.544) * X1)))) * (((((5.777 * X8) + (((-11.404) * X9) - (-133.730))) + ((-2.478) * X4)) / ((-170.825) * X1)) - (((((-52.966) * X4) - (((-0.161) * X5) + ((-0.629) * X1))) / (56.631 * X4)) + (((22.842 * X9) - (22.787 * X9)) - (0.033 * X6)))))))
OperonRegressor,1196_BNG_pharynx,ok,10,200,0.4389443957757292,312.2400918262732,38.0,7201.59224319458,,((-0.001) + (1.000 * (((0.065 * X9) - ((((0.201 * X10) / ((-8.575) * X9)) - (0.878 * X10)) - ((((-0.017) + ((-2.658) * X6)) + ((-2.567) * X10)) * ((0.039 * X10) - (0.032 * X6))))) - ((0.100 * X8) + (((0.299 * X1) - (((((-12.223) * X6) + 0.312) - (7.130 * X10)) / (-7.634))) * (-0.231))))))
OperonRegressor,1199_BNG_echoMonths,ok,9,200,0.4454738006750141,11.945547250641104,69.0,1908.0519306659698,,(0.001 + (1.000 * (((-0.044) * X2) + ((((-0.080) * X5) + (((-0.016) * X3) + ((((-0.011) * X8) + ((25.626 * X8) + ((122.954 * X3) + (34.257 * X2)))) / (((-1609.500) * X3) + (((-1391.088) * X1) - (1608.560 * X9)))))) + ((((-0.056) * X8) + (((-0.555) * X1) - (0.137 * X9))) + (((((-1258.751) * X3) + ((((-2416.077) * X1) - ((-7296.107) * X9)) + (((-2437.019) * X8) + (4679.213 * X2)))) / (1850.634 * X9)) / (((((-248.561) * X3) + ((-92.622) * X2)) - (1955.974 * X9)) / ((((-1.797) * X1) - ((-1.785) * X9)) + ((-5.140) * X2)))))))))
OperonRegressor,1201_BNG_breastTumor,ok,9,200,0.10475397038132694,9.786253468583194,55.0,7200.063555955887,,(0.011 + (1.002 * (((229.123 - (65.837 * X4)) / ((-2617.494) * X5)) + ((((((407.974 - (23.788 * X7)) - (130.040 * X8)) / (((-3621.046) * X9) - ((-7257.062) * X4))) + (0.039 * X8)) - (((-29.741) / (299.358 - (203.235 * X7))) - ((-0.033) * X9))) + (((-4.538) / ((73.661 - ((-0.755) * X4)) - ((-153.687) * X7))) - ((0.008 * X5) / (((314.730 * X4) + ((-220.376) * X9)) / (((-201.649) - (952.668 * X4)) + (((-1355.108) * X5) / (152.923 - (85.446 * X4)))))))))))
OperonRegressor,1203_BNG_pwLinear,ok,10,200,0.6005494247460075,2.829416378357044,48.0,7200.278524398804,,((-0.000) + (1.001 * ((((((-1.038) * X1) - 1.485) * ((-0.116) * X6)) - ((-1.473) - ((0.154 * X5) + (0.147 * X2)))) + ((((((-0.097) * X5) + ((-0.067) * X2)) - (((1994.376 * X3) + (((-1994.329) * X3) - (-0.272))) + (0.691 * X1))) * (((12274.685 * X1) + ((-2838.951) * X5)) - (((-1325.560) * X3) - 1820.761))) / ((4179.599 - (((-219.551) * X7) - (890.836 * X3))) - (-1979.997))))))
OperonRegressor,1595_poker,ok,10,200,0.040200286706416066,0.7574863651636764,62.0,7201.017984867096,,(0.000 + (0.984 * ((((((((-0.230) * X2) * ((-0.361) * X6)) + (0.290 * ((-0.003) * X7))) + (((-0.120) * X8) * ((-0.714) * X10))) - ((0.994 * X5) - ((0.995 * X5) - ((-0.004) * X8)))) - ((((-0.010) - ((-0.002) * X9)) - ((-0.001) * X3)) - ((4.861 * X2) * (0.018 * X10)))) + ((0.000 * X9) + (((((((28.394 * X6) - 0.959) - ((-3.122) * X4)) - ((-22.620) * X4)) * ((((-0.247) * X8) * ((-3.441) * X10)) - (-1.568))) + (2.270 - ((-0.136) * X5))) * (0.002 * X10))))))
OperonRegressor,192_vineyard,ok,2,52,0.7104714769008262,2.6573962567099954,60.0,10.583353757858276,,(0.001 + (1.000 * (((((((-0.005) * X2) - (-0.009)) / ((8.663 * X2) - (20.698 * X1))) * ((((-43.035) * X2) + ((-132.242) * X1)) - (199.977 * X1))) + ((((-1.094) * X2) - ((-1.160) * X1)) / ((-12.583) - (9.635 * X1)))) - ((1.779 * X2) + (((7.969 * X1) - (((((-18.771) * X2) - 6.283) / (((-56.062) * X2) - ((-21.778) * X1))) - (((17.773 * X2) - 1.107) - (0.294 * X1)))) * ((((6.197 * X1) * ((-2.318) * X2)) * ((-0.001) * X1)) - ((0.011 * X2) - (-0.108))))))))
